Plot,Number,Spp,LiveDead,Diam,DecayClass,HeightClass,Cones,MortalityCause1,MortalityCause2,MortalityCause3,DMR,BranchesBole,PreviousCurrent,PerDeadCrown,Easting,Northing,Cored,Misc
ROB938240,29,Pimo,L,23,,5,0,,RWB,,0,Branches,Previous,25,558313.111,4404472.9,,Scar on bole
ROB938240,30,Pimo,L,11,,4,0,,,,0,,,80,558315.111,4404470.9,,
ROB938240,31,Juos,L,15,,5,,,,,0,,,20,558314.111,4404471.9,,
ROB938240,32,Pimo,L,33,,6,1,IPS,RWB,,0,Branches,Previous,30,558315.111,4404471.9,,
ROB938240,33,Juos,L,22,,5,,,,MT,1,,,20,558316.111,4404472.9,,
ROB938240,34,Pimo,L,29,,6,0,IPS,RWB,,0,Branches,Previous,35,558319.111,4404473.9,,
ROB938240,35,Cele,D,23,2,3,,,,,,,,100,558318.111,4404479.9,,
ROB938240,36,Pimo,L,17,,5,0,,RWB,,0,Branches,Previous,15,558318.111,4404479.9,,
ROB938240,37,Pimo,L,12,,3,0,,,,0,,,5,558316.111,4404478.9,,
ROB938240,38,Pimo,L,9,,4,0,,,,0,,,5,558314.111,4404478.9,,
ROB938240,39,Pimo,D,15,2,2,,,RWB,,,Both,Previous,100,558314.111,4404477.9,,
ROB938240,40,Pimo,L,18,,3,0,,RWB,,0,Branches,Previous,45,558314.111,4404475.9,,
ROB938240,41,Pimo,L,37,,5,1,IPS,RWB,,0,Branches,Previous,35,558313.111,4404480.9,,
ROB938240,42,Pimo,L,9,,2,0,,,,0,,,20,558314.111,4404479.9,,
ROB938240,43,Pimo,L,9,,2,0,,,,0,,,25,558310.111,4404481.9,,
ROB938240,44,Pimo,L,29,,6,1,,RWB,,0,Branches,Previous,20,558311.111,4404476.9,,
ROB938240,45,Juos,L,60,,4,,,,MT,4,,,20,558311.111,4404476.9,,
ROB938240,46,Pimo,L,27,,6,0,,RWB,,0,Branches,Previous,15,558307.111,4404473.9,,
ROB938240,47,Pimo,L,23,,4,0,IPS,RWB,,0,Branches,Previous,20,558308.111,4404474.9,,
ROB938240,48,Pimo,L,8,,3,0,,,,0,,,25,558309.111,4404472.9,,
ROB938240,49,Pimo,L,24,,5,0,IPS,RWB,,0,Branches,Previous,15,558311.111,4404468.9,,
ROB938240,50,Juos,L,28,,5,,,,MT,1,,,20,558315.111,4404476.9,,
ROB938240,51,Pimo,L,26,,4,0,,RWB,,0,Branches,Previous,70,558315.111,4404474.9,,Scar on bole
ROB938240,52,Pimo,L,38,,5,0,IPS,RWB,,0,Branches,Previous,35,558305.111,4404469.9,,pitchy bole
ROB938240,53,Juos,L,30,,4,,,,,0,,,25,558303.111,4404471.9,,
ROB938240,54,Pimo,L,15,,4,1,,RWB,,0,Branches,Previous,5,558304.111,4404473.9,,
ROB938240,55,Pimo,L,27,,5,0,,RWB,,0,Branches,Previous,10,558300.111,4404477.9,,
ROB938240,56,Juos,L,12,,2,,,,,0,,,15,558303.111,4404474.9,,
ROB938240,57,Juos,L,13,,3,,,,,0,,,20,558300.111,4404475.9,,
ROB938240,58,Pimo,L,26,,5,0,IPS,RWB,,0,Branches,Previous,15,558300.111,4404479.9,,
ROB938240,59,Juos,L,22,,5,,,,,0,,,20,558300.111,4404480.9,,
ROB938240,60,Juos,L,19,,4,,,,,0,,,20,558303.111,4404479.9,,
ROB938240,61,Pimo,L,22,,5,0,,RWB,,0,Branches,Previous,10,558305.111,4404478.9,,
ROB938240,62,Juos,L,34,,4,,,,MT,1,,,20,558294.111,4404479.9,,
ROB938240,63,Pimo,L,19,,5,0,IPS,,,0,Branches,Previous,10,558294.111,4404474.9,,
ROB938240,64,Juos,L,8,,1,,,,,0,,,15,558294.111,4404474.9,,
ROB938240,65,Pimo,L,16,,5,0,,RWB,,0,Branches,Previous,10,558298.111,4404472.9,,
ROB938240,66,Pimo,L,17,,5,1,IPS,RWB,,0,Branches,Previous,15,558297.111,4404473.9,,Char
ROB938240,67,Juos,D,35,3,4,,,,,,,,100,558297.111,4404473.9,,
ROB938240,68,Pimo,L,18,,4,0,,,,0,,,10,558298.111,4404472.9,,
ROB938240,69,Pimo,L,19,,5,0,IPS,RWB,,0,Branches,Previous,10,558295.111,4404471.9,,
ROB938240,70,Juos,L,15,,5,,,,,0,,,35,558295.111,4404469.9,,
ROB938240,71,Cele,D,11,2,2,,,,,,,,100,558296.111,4404468.9,,
ROB938240,72,Juos,L,15,,4,,,,,0,,,35,558296.111,4404466.9,,
ROB938240,73,Pimo,L,18,,5,0,,,,0,,,15,558295.111,4404467.9,,
ROB938240,74,Juos,L,7,,3,,,,,0,,,20,558295.111,4404468.9,,
ROB938240,75,Cele,D,13,2,3,,,,,,,,100,558293.111,4404466.9,,
ROB938240,76,Pimo,L,17,,4,0,,RWB,,0,Branches,Previous,10,558294.111,4404465.9,,
ROB938240,77,Juos,L,11,,2,,,,,0,,,25,558293.111,4404466.9,,
ROB938240,78,Juos,L,20,,3,,,,,0,,,25,558291.111,4404469.9,,
ROB938240,79,Cele,D,29,2,3,,,,,,,,100,558295.111,4404470.9,,
ROB938240,80,Pimo,L,15,,4,0,,RWB,,0,Branches,Previous,25,558298.111,4404470.9,,
ROB938240,81,Pimo,L,18,,4,0,IPS,,,0,Branches,Previous,20,558299.111,4404470.9,,
ROB938240,82,Cele,D,16,2,3,,,,,,,,100,558299.111,4404469.9,,
ROB938240,83,Pimo,L,13,,3,0,,,,0,,,65,558300.111,4404469.9,,
ROB938240,84,Pimo,L,16,,5,0,,RWB,,0,Branches,Previous,35,558300.111,4404468.9,,
ROB938240,85,Juos,L,18,,4,,,,,0,,,25,558300.111,4404467.9,,
ROB938240,86,Pimo,L,11,,2,0,,,,0,,,35,558301.111,4404466.9,,
ROB938240,87,Juos,L,18,,3,,,,,0,,,25,558299.111,4404466.9,,
ROB938240,88,Cele,D,30,2,3,,,,,,,,100,558299.111,4404467.9,,
ROB938240,89,Pimo,L,20,,4,1,,,,0,,,10,558294.111,4404465.9,,
ROB938240,90,Juos,L,18,,3,,,,,0,,,50,558294.111,4404462.9,,
ROB938240,91,Pimo,L,11,,3,0,,,,0,,,20,558292.111,4404465.9,,pitchy
ROB938240,92,Pimo,L,17,,3,0,,,,0,,,15,558290.111,4404464.9,,
ROB938240,93,Pimo,L,27,,5,1,,RWB,,0,Branches,Previous,25,558292.111,4404459.9,,
ROB938240,94,Juos,L,11,,3,,,,,0,,,15,558293.111,4404459.9,,
ROB938240,95,Pimo,L,7,,2,0,,,,0,,,20,558306.111,4404462.9,,
ROB938240,96,Pimo,L,19,,6,0,,RWB,,0,Branches,Previous,10,558304.111,4404462.9,,
ROB938240,97,Juos,L,16,,4,,,,,0,,,30,558303.111,4404462.9,,
ROB938240,98,Pimo,L,12,,4,0,,,,0,,,20,558302.111,4404461.9,,
ROB938240,99,Pimo,D,11,1,5,,IPS,,,,Both,Previous,100,558301.111,4404460.9,,
ROB938240,100,Pimo,L,21,,6,1,,RWB,,0,Branches,Previous,10,558300.111,4404460.9,,scar on bole
ROB938240,101,Pimo,L,9,,2,0,,,,0,,,40,558304.111,4404458.9,,
ROB938240,102,Juos,L,6,,2,,,,,0,,,20,558304.111,4404457.9,,
ROB938240,103,Pimo,L,26,,6,0,IPS,RWB,,0,Branches,Previous,30,558301.111,4404457.9,,
ROB938240,104,Juos,D,36,3,4,,,,,,,,100,558302.111,4404456.9,,
ROB938240,105,Juos,L,26,,5,,,,MT,2,,,30,558301.111,4404455.9,,
ROB938240,106,Pimo,L,13,,3,0,,RWB,,0,Branches,Previous,70,558299.111,4404454.9,,
ROB938240,107,Pimo,L,14,,4,0,,,,0,,,15,558301.111,4404454.9,,
ROB938240,108,Juos,L,12,,3,,,,,0,,,40,558305.111,4404454.9,,
ROB938240,109,Pimo,L,14,,4,0,,,,0,,,25,558306.111,4404454.9,,
ROB938240,110,Pimo,L,24,,5,0,,RWB,,0,Branches,Previous,15,558307.111,4404453.9,,
ROB938240,111,Cele,D,11,2,3,,,,,,,,100,558306.111,4404448.9,,
ROB938240,112,Juos,L,7,,1,,,,,0,,,40,558297.111,4404451.9,,
ROB938240,113,Pimo,L,9,,3,0,,,,0,,,50,558298.111,4404450.9,,
ROB938240,114,Pimo,L,17,,4,0,,RWB,,0,Branches,Previous,20,558301.111,4404450.9,,
ROB938240,115,Pimo,L,17,,4,0,IPS,RWB,,0,Branches,Previous,65,558304.111,4404464.9,,Scar on bole
ROB938240,116,Cele,D,6,2,1,,,,,,,,100,558303.111,4404463.9,,
ROB938240,117,Juos,L,11,,4,,,,,0,,,40,558301.111,4404463.9,,
ROB938240,118,Juos,L,11,,4,,,,,0,,,40,558301.111,4404461.9,,
ROB938240,119,Cele,D,9,1,1,,,,,,,,100,558301.111,4404461.9,,
ROB938240,120,Juos,D,70,2,5,,,,,,,,100,558301.111,4404461.9,,
ROB938240,121,Pimo,L,24,,6,0,IPS,RWB,,0,Branches,Previous,15,558302.111,4404460.9,,
ROB938240,122,Juos,L,14,,3,,,,,0,,,60,558303.111,4404459.9,,
ROB938240,123,Juos,L,6,,1,,,,,0,,,80,558303.111,4404459.9,,
ROB938240,124,Pimo,L,14,,6,0,,,,0,,,15,558304.111,4404460.9,,
ROB938240,125,Juos,L,14,,5,,,,,0,,,30,558305.111,4404460.9,,
ROB938240,126,Juos,L,15,,4,,,,,0,,,50,558302.111,4404456.9,,
ROB938240,127,Pimo,L,16,,5,0,,,,0,,,20,558297.111,4404457.9,,Canker
ROB938240,128,Juos,L,10,,2,,,,,0,,,40,558297.111,4404455.9,,
ROB938240,129,Pimo,L,26,,6,0,,RWB,,0,Branches,Previous,20,558294.111,4404457.9,,
ROB938240,130,Juos,L,11,,2,,,,,0,,,30,558294.111,4404458.9,,
ROB938240,131,Juos,D,42,2,5,,,,,,,,100,558294.111,4404459.9,,
ROB938240,132,Pimo,L,24,,4,0,,RWB,,0,Branches,Previous,5,558293.111,4404458.9,,
ROB938240,133,Pimo,L,11,,3,0,,RWB,,0,Branches,Previous,5,558293.111,4404457.9,,
ROB938240,134,Cele,D,10,2,2,,,,,,,,100,558290.111,4404456.9,,
ROB938240,135,Pimo,L,10,,2,0,,,,0,,,40,558290.111,4404455.9,,
ROB938240,136,Juos,L,16,,3,,,,,0,,,25,558290.111,4404457.9,,
ROB938240,137,Juos,L,12,,3,,,,,0,,,30,558290.111,4404456.9,,
ROB938240,138,Pimo,L,14,,4,0,,,,0,,,20,558290.111,4404454.9,,
ROB938240,139,Pimo,L,12,,4,0,,,,0,,,30,558291.111,4404456.9,,
ROB938240,140,Cele,D,16,1,3,,,,,,,,100,558290.111,4404457.9,,
ROB938240,141,Pimo,L,8,,3,0,IPS,RWB,,0,Branches,Previous,80,558291.111,4404457.9,,
ROB938240,142,Cele,D,15,2,2,,,,,,,,100,558291.111,4404457.9,,
ROB938240,143,Juos,L,13,,4,,,,,0,,,15,558292.111,4404457.9,,
ROB938240,144,Juos,L,12,,3,,,,,0,,,25,558293.111,4404459.9,,
ROB938240,145,Pimo,L,15,,4,0,,,,0,,,15,558293.111,4404460.9,,
ROB938240,146,Cele,D,24,1,3,,,,,,,,100,558293.111,4404461.9,,
ROB938240,147,Pimo,L,11,,3,0,,,,0,,,40,558293.111,4404462.9,,
ROB938240,148,Cele,D,11,2,2,,,,,,,,100,558291.111,4404461.9,,
ROB938240,149,Cele,D,9,2,2,,,,,,,,100,558292.111,4404461.9,,
ROB938240,150,Pimo,L,22,,5,0,,RWB,,0,Branches,Previous,10,558291.111,4404461.9,,
ROB938360,1,Juos,L,20,,2,,,,,0,,,40,558382.061,4404547.957,,
ROB938360,2,Juos,L,21,,4,,,,MT,1,,,40,558384.061,4404548.957,,
ROB938360,3,Pimo,L,22,,5,0,,RWB,,0,Branches,Previous,35,558385.061,4404549.957,,
ROB938360,4,Pimo,L,19,,5,0,,RWB,,0,Branches,Previous,20,558383.061,4404550.957,,
ROB938360,5,Pimo,L,16,,4,0,,RWB,,0,Branches,Previous,20,558385.061,4404550.957,,Scar on bole
ROB938360,6,Juos,L,26,,3,,,,,0,,,30,558385.061,4404551.957,,
ROB938360,7,Pimo,L,22,,4,0,,RWB,,0,Branches,Previous,20,558386.061,4404551.957,,
ROB938360,8,Juos,L,11,,2,,,,,0,,,35,558386.061,4404550.957,,
ROB938360,9,Juos,L,16,,3,,,,,0,,,30,558387.061,4404548.957,,
ROB938360,10,Juos,L,12,,2,,,,,0,,,60,558386.061,4404549.957,,
ROB938360,11,Juos,L,12,,2,,,,,0,,,40,558389.061,4404550.957,,
ROB938360,12,Pimo,L,24,,5,0,,RWB,,0,Branches,Previous,15,558389.061,4404549.957,,Pitch on bole
ROB938360,13,Pimo,L,32,,6,1,IPS,RWB,,0,Branches,Previous,20,558390.061,4404552.957,,
ROB938360,14,Juos,L,17,,3,,,,,0,,,30,558389.061,4404553.957,,
ROB938360,15,Juos,L,19,,2,,,,,0,,,25,558392.061,4404551.957,,
ROB938360,16,Pimo,L,11,,1,0,,,,0,,,40,558391.061,4404548.957,,
ROB938360,17,Juos,L,14,,3,,,,,0,,,20,558389.061,4404554.957,,
ROB938360,18,Pimo,L,6,,1,0,,,,0,,,40,558382.061,4404558.957,,
ROB938360,19,Pimo,L,24,,5,1,,RWB,,0,Branches,Previous,20,558382.061,4404557.957,,
ROB938360,20,Juos,L,13,,2,,,,,0,,,30,558383.061,4404553.957,,
ROB938360,21,Juos,L,10,,2,,,,,0,,,30,558382.061,4404553.957,,
ROB938360,22,Pimo,L,28,,4,0,,RWB,,0,Branches,Previous,10,558380.061,4404553.957,,
ROB938360,23,Juos,L,22,,3,,,,,0,,,15,558378.061,4404554.957,,
ROB938360,24,Cele,D,11,2,2,,,,,,,,100,558378.061,4404555.957,,
ROB938360,25,Juos,L,19,,3,,,,,0,,,40,558378.061,4404557.957,,
ROB938360,26,Pimo,L,21,,5,0,,RWB,,0,Branches,Previous,20,558381.061,4404558.957,,
ROB938360,27,Pimo,L,19,,4,0,IPS,RWB,,0,Branches,Previous,25,558380.061,4404561.957,,Cankers on branches
ROB938360,28,Juos,L,9,,2,,,,,0,,,50,558380.061,4404562.957,,
ROB938360,29,Juos,L,20,,4,,,,,0,,,20,558378.061,4404562.957,,
ROB938360,30,Pimo,L,22,,5,0,IPS,RWB,,0,Branches,Previous,35,558378.061,4404562.957,,
ROB938360,31,Pimo,L,19,,4,0,,RWB,,0,Branches,Previous,50,558376.061,4404563.957,,
ROB938360,32,Juos,L,58,,6,,IPS,RWB,,0,Branches,Previous,20,558376.061,4404562.957,,
ROB938360,33,Pimo,L,14,,2,0,,,,0,,,20,558372.061,4404560.957,,
ROB938360,34,Pimo,L,28,,5,1,IPS,RWB,,0,Branches,Previous,10,558372.061,4404557.957,,
ROB938360,35,Pimo,L,15,,4,0,,RWB,,0,Branches,Previous,20,558374.061,4404558.957,,
ROB938360,36,Pimo,L,12,,2,0,,,,0,,,15,558374.061,4404558.957,,
ROB938360,37,Pimo,L,11,,2,0,,,,0,,,15,558374.061,4404557.957,,Scar on bole
ROB938360,38,Juos,L,18,,3,,,,MT,2,,,30,558375.061,4404555.957,,
ROB938360,39,Juos,L,15,,3,,,,,0,,,60,558374.061,4404555.957,,
ROB938360,40,Pimo,L,20,,4,0,IPS,RWB,,0,Branches,Previous,40,558374.061,4404557.957,,
ROB938360,41,Pimo,L,26,,5,0,,RWB,,0,Branches,Previous,25,558376.061,4404555.957,,
ROB938360,42,Cele,D,7,3,2,,,,,,,,100,558376.061,4404554.957,,
ROB938360,43,Pimo,L,29,,5,0,IPS,RWB,,0,Branches,Previous,40,558375.061,4404553.957,,
ROB938360,44,Juos,L,7,,1,,,,,0,,,50,558375.061,4404552.957,,
ROB938360,45,Juos,L,11,,1,,,,,0,,,40,558375.061,4404552.957,,
ROB938360,46,Juos,L,10,,2,,,,,0,,,35,558376.061,4404551.957,,
ROB938360,47,Pimo,L,11,,1,0,,,,0,,,10,558376.061,4404550.957,,
ROB938360,48,Juos,L,14,,2,,,,,0,,,30,558376.061,4404550.957,,
ROB938360,49,Juos,L,10,,2,,,,,0,,,40,558376.061,4404548.957,,
ROB938360,50,Juos,L,23,,3,,,,,0,,,15,558373.061,4404548.957,,
ROB938360,51,Juos,L,11,,3,,,,,0,,,30,558373.061,4404550.957,,
ROB938360,52,Juos,L,24,,5,,,,,0,,,25,558373.061,4404549.957,,
ROB938360,53,Juos,L,9,,3,,,,,0,,,50,558371.061,4404548.957,,
ROB938360,54,Juos,L,16,,3,,,,,0,,,30,558371.061,4404548.957,,
ROB938360,55,Juos,L,8,,1,,,,,0,,,20,558367.061,4404550.957,,
ROB938360,56,Juos,L,16,,1,,,,,0,,,40,558368.061,4404549.957,,
ROB938360,57,Juos,L,7,,1,,,,,0,,,20,558366.061,4404552.957,,
ROB938360,58,Pimo,L,21,,5,,IPS,RWB,,0,Branches,Previous,10,558368.061,4404552.957,,
ROB938360,59,Pimo,L,19,,5,1,,RWB,,0,Branches,Previous,15,558367.061,4404551.957,,
ROB938360,60,Juos,L,16,,3,,,,,0,,,30,558365.061,4404551.957,,
ROB938360,61,Juos,L,9,,2,,,,,0,,,35,558364.061,4404553.957,,
ROB938360,62,Juos,L,15,,2,,,,,0,,,20,558363.061,4404551.957,,
ROB938360,63,Juos,L,20,,3,,,,,0,,,30,558363.061,4404550.957,,Char
ROB938360,64,Juos,L,19,,5,,,,,0,,,15,558364.061,4404549.957,,
ROB938360,65,Juos,L,22,,4,,,,,0,,,35,558363.061,4404548.957,,
ROB938360,66,Juos,L,12,,4,,,,,0,,,40,558362.061,4404551.957,,
ROB938360,67,Cele,D,11,2,1,,,,,,,,100,558362.061,4404552.957,,
ROB938360,68,Pimo,L,32,,5,2,,RWB,,0,Branches,Previous,35,558361.061,4404548.957,,
ROB938360,69,Cele,D,20,2,3,,,,,,,,100,558361.061,4404546.957,,
ROB938360,70,Juos,L,11,,3,,,,,0,,,30,558363.061,4404546.957,,
ROB938360,71,Juos,D,22,3,1,,,,,0,,,100,558363.061,4404545.957,,
ROB938360,72,Juos,L,18,,4,,,,,0,,,15,558364.061,4404545.957,,
ROB938360,73,Juos,L,7,,1,,,,,0,,,40,558366.061,4404541.957,,
ROB938360,74,Juos,L,25,,5,,,,,0,,,10,558366.061,4404542.957,,
ROB938360,75,Cele,D,8,3,1,,,,,,,,100,558364.061,4404540.957,,
ROB938360,76,Pimo,L,19,,6,0,,RWB,,0,Branches,Previous,20,558365.061,4404540.957,,
ROB938360,77,Pimo,L,24,,6,0,IPS,RWB,,0,Branches,Previous,25,558371.061,4404543.957,,
ROB938360,78,Juos,L,26,,4,,,,,0,,,15,558372.061,4404546.957,,
ROB938360,79,Pimo,L,16,,3,0,,RWB,,0,Branches,Previous,30,558373.061,4404545.957,,
ROB938360,80,Juos,L,12,,3,,,,,0,,,20,558374.061,4404545.957,,
ROB938360,81,Juos,L,10,,1,,,,,0,,,40,558374.061,4404546.957,,
ROB938360,82,Pimo,L,26,,6,0,,RWB,,0,Branches,Previous,30,558375.061,4404546.957,,
ROB938360,83,Pimo,L,14,,4,0,,RWB,,0,Branches,Previous,20,558375.061,4404545.957,,
ROB938360,84,Pimo,L,24,,6,2,,RWB,,0,Branches,Previous,20,558377.061,4404544.957,,Char
ROB938360,85,Juos,D,28,3,2,,,,,,,,100,558377.061,4404544.957,,Pitch on bole
ROB938360,86,Pimo,L,20,,5,1,,RWB,,0,Branches,Previous,35,558376.061,4404543.957,,
ROB938360,87,Pimo,L,18,,5,0,,RWB,,0,Branches,Previous,15,558374.061,4404541.957,,
ROB938360,88,Juos,L,6,,2,,,,,0,,,55,558375.061,4404540.957,,
ROB938360,89,Juos,L,15,,3,,,,,0,,,50,558376.061,4404540.957,,
ROB938360,90,Pimo,L,28,,6,1,,RWB,,0,Branches,Previous,15,558376.061,4404541.957,,
ROB938360,91,Juos,D,19,3,2,,,,,,,,100,558376.061,4404541.957,,
ROB938360,92,Cele,D,16,2,3,,,,,,,,100,558374.061,4404537.957,,
ROB938360,93,Juos,L,14,,3,,,,,0,,,35,558374.061,4404537.957,,
ROB938360,94,Pimo,L,28,,6,1,IPS,RWB,,0,Branches,Previous,15,558370.061,4404537.957,,
ROB938360,95,Juos,D,28,3,3,,,,,,,,100,558371.061,4404538.957,,
ROB938360,96,Juos,L,8,,2,,,,,0,,,20,558371.061,4404538.957,,
ROB938360,97,Juos,L,22,,5,,,,,0,,,25,558372.061,4404537.957,,Pitch on branches
ROB938360,98,Pimo,L,11,,2,0,,,,0,,,10,558370.061,4404538.957,,
ROB938360,99,Pimo,L,23,,6,0,,RWB,,0,Branches,Previous,40,558371.061,4404537.957,,
ROB938360,100,Juos,L,8,,1,,,,,0,,,30,558368.061,4404538.957,,
ROB938360,101,Cele,D,12,2,3,,,,,,,,100,558372.061,4404536.957,,
ROB938360,102,Pimo,L,32,,6,0,IPS,RWB,,0,Branches,Previous,15,558373.061,4404535.957,,
ROB938360,103,Juos,L,8,,2,,,,,0,,,40,558374.061,4404534.957,,
ROB938360,104,Pimo,L,7,,1,0,,,,0,,,20,558376.061,4404535.957,,
ROB938360,105,Pimo,L,22,,5,1,,RWB,,0,Branches,Previous,30,558376.061,4404535.957,,
ROB938360,106,Cele,D,38,1,3,,,,,,,,100,558376.061,4404534.957,,
ROB938360,107,Pimo,L,12,,3,0,,,,0,,,45,558376.061,4404533.957,,
ROB938360,108,Pimo,L,18,,4,0,IPS,RWB,,0,Branches,Previous,30,558380.061,4404532.957,,
ROB938360,109,Juos,L,26,,5,,,,,0,,,15,558377.061,4404534.957,,
ROB938360,110,Pimo,L,11,,3,0,,RWB,,0,Branches,Previous,30,558378.061,4404535.957,,
ROB938360,111,Pimo,L,17,,5,0,,RWB,,0,Branches,Previous,35,558378.061,4404535.957,,
ROB938360,112,Pimo,L,20,,5,0,,RWB,,0,Branches,Previous,40,558380.061,4404535.957,,
ROB938360,113,Juos,L,12,,2,,,,,0,,,45,558380.061,4404534.957,,
ROB938360,114,Juos,D,34,3,2,,,,,,,,100,558380.061,4404534.957,,"Char, hollow stem"
ROB938360,115,Pimo,L,11,,2,0,,,,0,,,20,558381.061,4404534.957,,
ROB938360,116,Pimo,L,42,,6,1,IPS,RWB,,0,Branches,Previous,15,558382.061,4404535.957,,
ROB938360,117,Pimo,L,18,,5,0,,,,0,,,20,558383.061,4404537.957,,
ROB938360,118,Cele,D,8,2,2,,,,,,,,100,558385.061,4404539.957,,
ROB938360,119,Pimo,L,16,,5,1,IPS,RWB,,0,Branches,Previous,15,558380.061,4404536.957,,
ROB938360,120,Cele,D,12,1,2,,,,,,,,100,558379.061,4404538.957,,
ROB938360,121,Juos,L,8,,2,,,,,0,,,40,558379.061,4404538.957,,
ROB938360,122,Pimo,L,30,,5,0,,RWB,,0,Branches,Previous,5,558380.061,4404540.957,,
ROB938360,123,Pimo,L,10,,1,0,,,,0,,,60,558380.061,4404541.957,,Cankers branches
ROB938360,124,Juos,D,29,3,4,,,,,,,,100,558380.061,4404542.957,,
ROB938360,125,Pimo,L,17,,4,0,,RWB,,0,Branches,Previous,40,558379.061,4404543.957,,Scars on bole
ROB938360,126,Pimo,L,18,,5,0,,RWB,,0,Branches,Previous,15,558378.061,4404542.957,,
ROB938360,127,Pimo,L,14,,3,0,,RWB,,0,Branches,Previous,15,558378.061,4404543.957,,
ROB938360,128,Juos,L,17,,3,0,,,,0,,,20,558379.061,4404544.957,,
ROB938360,129,Pimo,L,18,,4,0,,RWB,,0,Branches,Previous,30,558378.061,4404544.957,,
ROB938360,130,Juos,L,9,,1,,,,,0,,,60,558378.061,4404545.957,,
ROB938360,131,Juos,L,6,,1,,,,,0,,,60,558383.061,4404546.957,,
ROB938360,132,Pimo,L,14,,3,0,,RWB,,0,Branches,Previous,35,558383.061,4404545.957,,
ROB938360,133,Juos,L,11,,3,,,,,0,,,30,558383.061,4404545.957,,
ROB938360,134,Juos,L,10,,2,,,,,0,,,45,558382.061,4404543.957,,
ROB938360,135,Juos,L,20,,3,,,,,0,,,35,558381.061,4404543.957,,
ROB938360,136,Pimo,L,7,,2,0,,RWB,,0,Branches,Previous,45,558385.061,4404541.957,,
ROB938360,137,Pimo,L,18,,4,1,,,,0,,,15,558387.061,4404540.957,,
ROB938360,138,Juos,L,10,,2,,,,,0,,,25,558388.061,4404543.957,,
ROB938360,139,Pimo,L,9,,2,0,,,,0,,,20,558386.061,4404547.957,,
ROB938360,140,Juos,L,20,,2,,,,,0,,,35,558392.061,4404546.957,,
ROB938360,141,Pimo,L,19,,5,1,IPS,RWB,,0,Branches,Previous,20,558391.061,4404535.957,,
ROB938360,142,Pimo,L,19,,5,0,,RWB,,0,Branches,Previous,15,558390.061,4404535.957,,Scars on bole
ROB938360,143,Juos,L,13,,4,,,,,0,,,40,558388.061,4404538.957,,
ROB953,1,Juos,L,28,,4,,,,,0,,,10,567210.246,4401870.313,,
ROB953,2,Juos,L,54,,4,,,,,0,,,15,567210.246,4401866.313,,
ROB953,3,Juos,L,9,,3,,,,,0,,,25,567215.246,4401864.313,,
ROB953,4,Pimo,L,42,,6,1,,RWB,,0,Branches,Previous,15,567217.246,4401862.313,1,Scars
ROB953,5,Juos,L,19,,4,,,,,0,,,15,567217.246,4401860.313,,
ROB953,6,Juos,L,38,,5,,,,,0,,,20,567216.246,4401859.313,,
ROB953,7,Pimo,L,19,,5,0,IPS,RWB,,0,Branches,Previous,25,567216.246,4401858.313,,
ROB953,8,Cele,D,17,2,2,,,,,,,,100,567214.246,4401859.313,,
ROB953,9,Juos,L,28,,4,,,,,0,,,15,567212.246,4401857.313,,
ROB953,10,Cele,D,13,3,1,,,,,,,,100,567213.246,4401855.313,,
ROB953,11,Pimo,L,22,,5,1,,RWB,,0,Branches,Previous,15,567223.246,4401863.313,,
ROB953,12,Pimo,L,40,,6,0,IPS,RWB,,0,Branches,Previous,15,567222.246,4401868.313,,Scars
ROB953,13,Cele,L,20,,3,,,,,0,,,75,567217.246,4401866.313,,
ROB953,14,Pimo,L,35,,6,1,,RWB,,0,Branches,Previous,10,567215.246,4401869.313,2,
ROB953,15,Pimo,L,10,,2,0,,,,0,,,0,567216.246,4401877.313,,
ROB953,16,Pimo,L,49,,6,1,IPS,RWB,,0,Branches,Previous,5,567218.246,4401875.313,3,Scars
ROB953,17,Pimo,L,20,,5,0,,RWB,,0,Branches,Previous,10,567217.246,4401875.313,,
ROB953,18,Pimo,L,36,,6,1,IPS,RWB,,0,Branches,Previous,10,567223.246,4401874.313,,Scars
ROB953,19,Juos,L,28,,5,,,,,0,,,15,567224.246,4401874.313,,
ROB953,20,Pimo,L,24,,4,0,,RWB,,0,Branches,Previous,10,567221.246,4401880.313,,Scars and Pitchy
ROB953,21,Juos,L,38,,5,,,,,0,,,25,567219.246,4401884.313,,
ROB953,22,Juos,L,25,,3,,,,,0,,,10,567217.246,4401885.313,,
ROB953,23,Pimo,L,32,,6,0,IPS,RWB,,0,Branches,Previous,15,567218.246,4401882.313,,
ROB953,24,Juos,L,17,,2,,,,,0,,,30,567213.246,4401884.313,,
ROB953,25,Juos,L,14,,2,,,,,0,,,65,567214.246,4401886.313,,
ROB953,26,Pimo,L,36,,6,0,,RWB,,0,Branches,Previous,15,567211.246,4401879.313,,
ROB953,27,Juos,L,42,,4,,,,,0,,,20,567206.246,4401878.313,,
ROB953,28,Juos,L,56,,4,,,,,0,,,15,567206.246,4401885.313,,
ROB953,29,Juos,L,46,,4,,,,,0,,,5,567198.246,4401883.313,,
ROB953,30,Juos,L,29,,5,,,,,0,,,20,567200.246,4401880.313,,
ROB953,31,Pimo,L,26,,4,0,IPS,RWB,,0,Branches,Previous,40,567198.246,4401878.313,,Scars
