Number,Plot,Unique_tree,Date,Observers,Spp,Live,Code,X.Stems,Diameters,DecayClass,Height,Cones.Brown,Cones.Green,MortalityCause1,MortalityCause2,MortalityCause3,MortalityCause4,MortalityCause5,DMR,PerDeadCrown,Easting,Northing,Age,Cored,Comments,Diameters2,Diameters3,Diameters4,Diameters5,Diameters6,Diameters7,Diameters8,Diameters9,Diameters10,Diameters102,BA_cm,BA_m2_per_ha
13,WHIS64,WHIS6413,7/17/2015,"EK, JV",PIMO,Y,P,1,20.6,NA,3.64,20,0,PTB,PSF,NA,NA,NA,0,15,NA,NA,1,,,20.6,,NA,NA,NA,NA,NA,NA,NA,NA,333.1226,0.3331226
34,TOI1577360,TOI157736034,10/3/2015,"PW,SF",PIMO,N,B,NA,,1,3.16,NA,NA,IPS,NA,NA,NA,NA,0,100,NA,NA,1,,,,,NA,NA,NA,NA,NA,NA,NA,NA,333.281735,0.033328174
31,DES1014,DES101431,5/25/2015,"SF,JV",PIMO,Y,,1,20.7,NA,5.22,5,0,PNS,PTB,NA,NA,NA,2,40,NA,NA,1,,,20.7,,NA,NA,NA,NA,NA,NA,NA,NA,336.36465,0.33636465
11,FC795120,FC79512011,6/6/2015,"SF, EK ",JUOS,Y,,NA,20.7,NA,1.88,,,NA,NA,NA,NA,NA,NA,10,NA,NA,1,,,20.7,,NA,NA,NA,NA,NA,NA,NA,NA,336.36465,0.33636465
6,NP342360,NP3423606,7/21/2015,"JV,EK",PIMO,N,,1,20.7,1,3.31,NA,NA,PTB,PMB,NA,NA,NA,0,100,NA,NA,1,,,20.7,,NA,NA,NA,NA,NA,NA,NA,NA,336.36465,0.33636465
55,ROB938120,ROB93812055,6/30/2015,"SF, EK, JV ",PIMO,Y,,1,20.7,NA,5.06,0,0,PTB,NA,NA,NA,NA,0,15,NA,NA,1,,,20.7,,NA,NA,NA,NA,NA,NA,NA,NA,336.36465,0.33636465
63,ROB938120,ROB93812063,6/30/2015,"SF, EK, JV ",PIMO,Y,,1,20.7,NA,7.1,0,0,PSF,PNS,NA,NA,NA,0,15,NA,NA,1,,,20.7,,NA,NA,NA,NA,NA,NA,NA,NA,336.36465,0.33636465
60,SPR1620360,SPR162036060,7/18/2014,"PW,TD,AU",JUOS,N,,1,20.7,3,3.59,0,0,NA,NA,NA,NA,NA,0,100,NA,NA,1,,,20.7,,NA,NA,NA,NA,NA,NA,NA,NA,336.36465,0.33636465
101,SPR1620360,SPR1620360101,7/18/2014,"PW,TD,AU",JUOS,Y,,1,20.7,NA,4.03,0,0,NA,NA,NA,NA,NA,0,10,NA,NA,1,,,20.7,,NA,NA,NA,NA,NA,NA,NA,NA,336.36465,0.33636465
22,SS452,SS45222,8/19/2014,"SF, TD, AU",PIMO,Y,,1,20.7,NA,4.88,0,0,PTB,PNS,NA,NA,NA,0,40,NA,NA,1,,,20.7,,NA,NA,NA,NA,NA,NA,NA,NA,336.36465,0.33636465
40,TOI1577360,TOI157736040,10/3/2015,"PW,SF",JUOS,Y,,1,20.7,NA,5.09,NA,NA,NA,NA,NA,NA,NA,0,30,NA,NA,1,,,20.7,,NA,NA,NA,NA,NA,NA,NA,NA,336.36465,0.33636465
21,TOI533360,TOI53336021,7/9/2015,"PW,EK",JUOS,Y,,1,20.7,NA,3.97,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,,,20.7,,NA,NA,NA,NA,NA,NA,NA,NA,336.36465,0.33636465
57,WHIS25,WHIS2557,7/19/2015,"JV, EK",JUOS,Y,M,1,20.7,NA,4.19,NA,NA,NA,NA,NA,NA,NA,0,35,NA,NA,1,,,20.7,,NA,NA,NA,NA,NA,NA,NA,NA,336.36465,0.33636465
13,WHIS25360,WHIS2536013,7/20/2015,"SF,JV,EK",JUOS,Y,,1,20.7,NA,5.17,NA,NA,NA,NA,NA,NA,NA,0,35,NA,NA,1,,,20.7,,NA,NA,NA,NA,NA,NA,NA,NA,336.36465,0.33636465
37,DES1014120,DES101412037,5/27/2015,"PW,SF,JV,EK",PIMO,Y,,1,20.8,NA,5.74,2,,PNS,PTB,NA,NA,NA,2,5,NA,NA,1,,,20.8,,NA,NA,NA,NA,NA,NA,NA,NA,339.6224,0.3396224
9,DES1014360,DES10143609,5/26/2015,"SF,JV",PIMO,Y,,1,20.8,NA,6.16,30,0,IPS,NA,NA,NA,NA,0,10,NA,NA,1,,,20.8,,NA,NA,NA,NA,NA,NA,NA,NA,339.6224,0.3396224
9,DES105240,DES1052409,9/21/2014,"SF, PW",PIMO,Y,,1,20.8,NA,3.45,0,0,NA,NA,NA,NA,NA,0,5,NA,NA,1,,aborted cones,20.8,,NA,NA,NA,NA,NA,NA,NA,NA,339.6224,0.3396224
21,NP342,NP34221,7/21/2015,"JV,EK",PIMO,Y,,1,20.8,NA,4.41,12,0,PTB,PSF,NA,NA,NA,0,15,NA,NA,1,,,20.8,,NA,NA,NA,NA,NA,NA,NA,NA,339.6224,0.3396224
52,RAV339,RAV33952,5/20/2015,"SF,JV,EK",PIMO,N,,1,20.8,1,6.26,NA,NA,NA,NA,NA,NA,NA,0,100,NA,NA,1,,,20.8,,NA,NA,NA,NA,NA,NA,NA,NA,339.6224,0.3396224
64,RAV339240,RAV33924064,5/21/2015,"SF,JV,EK",PIMO,N,,1,20.8,1,5.97,NA,NA,IPS,NA,NA,NA,NA,0,100,NA,NA,1,,,20.8,,NA,NA,NA,NA,NA,NA,NA,NA,339.6224,0.3396224
3,RAV358240,RAV3582403,7/8/2015,"EK,SF",PIMO,Y,,1,20.8,NA,4.94,0,0,PTB,RTB,PNS,NA,NA,0,6,NA,NA,1,,,20.8,,NA,NA,NA,NA,NA,NA,NA,NA,339.6224,0.3396224
67,ROB938120,ROB93812067,6/30/2015,"SF, EK, JV ",PIMO,Y,,1,20.8,NA,4.57,7,0,PNS,PSF,NA,NA,NA,0,25,NA,NA,1,,,20.8,,NA,NA,NA,NA,NA,NA,NA,NA,339.6224,0.3396224
132,ROB938240,ROB938240132,7/15/2015,"SF, JV, EK",PIMO,Y,,1,20.8,NA,5.2,1,0,IPS,RTB,NA,NA,NA,0,30,NA,NA,1,,,20.8,,NA,NA,NA,NA,NA,NA,NA,NA,339.6224,0.3396224
32,ROB938360,ROB93836032,7/16/2015,"SF,EK",PIMO,Y,,1,20.8,NA,6.79,5,0,IPS,RTB,PTB,NA,NA,0,25,NA,NA,1,,,20.8,,NA,NA,NA,NA,NA,NA,NA,NA,339.6224,0.3396224
22,SS32,SS3222,8/12/2014,"PW, SF, AU",JUOS,Y,,1,20.8,NA,5.38,0,0,NA,NA,NA,NA,NA,0,70,NA,NA,1,,,20.8,,NA,NA,NA,NA,NA,NA,NA,NA,339.6224,0.3396224
96,TOI1596120,TOI159612096,7/30/2015,"SF,JV",PIMO,Y,M,1,20.8,NA,4.14,0,0,IPS,RTB,PTB,NA,NA,0,70,NA,NA,1,,,20.8,,NA,NA,NA,NA,NA,NA,NA,NA,339.6224,0.3396224
27,WHIS25,WHIS2527,7/19/2015,"JV, EK",PIMO,Y,,1,20.8,NA,3.16,0,0,RTB,NA,NA,NA,NA,0,100,NA,NA,1,,,20.8,,NA,NA,NA,NA,NA,NA,NA,NA,339.6224,0.3396224
9,SS32360,SS323609,8/14/2014,"PW, SF, AU",PIMO,N,B,1,,1,2.31,,,IPS,NA,NA,NA,NA,0,100,NA,NA,1,,"blowdown, log #17",,,NA,NA,NA,NA,NA,NA,NA,NA,339.78464,0.033978464
93,DES1014,DES101493,5/25/2015,"SF,JV",PIMO,Y,M,1,20.9,NA,4.41,0,0,NA,NA,NA,NA,NA,4,10,NA,NA,1,,,20.9,,NA,NA,NA,NA,NA,NA,NA,NA,342.89585,0.34289585
32,DES1014120,DES101412032,5/27/2015,"PW,SF,JV,EK",PIMO,Y,,1,20.9,NA,5.6,1,,IPS,NA,NA,NA,NA,0,95,NA,NA,1,,almost dead ,20.9,,NA,NA,NA,NA,NA,NA,NA,NA,342.89585,0.34289585
16,RAV339,RAV33916,5/20/2015,"SF,JV,EK",JUOS,Y,,1,20.9,NA,4.62,NA,NA,NA,NA,NA,NA,NA,0,50,NA,NA,1,,,20.9,,NA,NA,NA,NA,NA,NA,NA,NA,342.89585,0.34289585
19,RAV339120,RAV33912019,6/23/2015,"EK, JV ",JUOS,Y,,NA,20.9,NA,4.65,,,NA,NA,NA,NA,NA,NA,55,NA,NA,1,,,20.9,,NA,NA,NA,NA,NA,NA,NA,NA,342.89585,0.34289585
178,ROB938,ROB938178,6/29/2015,"SF, EK, JV ",PIMO,Y,M,NA,12.3,NA,4.25,1,0,PNS,PTB,NA,NA,NA,0,70,NA,NA,1,,,12.3,,NA,NA,NA,NA,NA,NA,NA,NA,118.76265,0.11876265
68,SS32360,SS3236068,8/14/2014,"PW, SF, AU",JUOS,Y,,1,20.9,NA,2.22,0,0,NA,NA,NA,NA,NA,0,25,NA,NA,1,,,20.9,,NA,NA,NA,NA,NA,NA,NA,NA,342.89585,0.34289585
9,SS604120,SS6041209,8/18/2014,"SF, TD, AU",PIMO,Y,,1,20.9,NA,4.44,5,20,PNS,PTB,NA,NA,NA,0,10,NA,NA,1,,,20.9,,NA,NA,NA,NA,NA,NA,NA,NA,342.89585,0.34289585
37,TOI1596240,TOI159624037,7/29/2015,"JV,EK",PIMO,Y,,1,20.9,NA,4.04,1,0,PSF,PTB,NA,NA,NA,0,20,NA,NA,1,,,20.9,,NA,NA,NA,NA,NA,NA,NA,NA,342.89585,0.34289585
35,TOI533,TOI53335,7/10/2015,"PW,SF,EK",PIMO,Y,,1,20.9,NA,7.6,0,2,PNS,PSF,IPS,NA,NA,0,10,NA,NA,1,,,20.9,,NA,NA,NA,NA,NA,NA,NA,NA,342.89585,0.34289585
32,TOI533120,TOI53312032,7/11/2015,"JV, EK",PIMO,Y,,1,20.9,NA,5.66,0,25,PTB,PNS,PSF,NA,NA,0,30,NA,NA,1,,,20.9,,NA,NA,NA,NA,NA,NA,NA,NA,342.89585,0.34289585
9,WHIS25,WHIS259,7/19/2015,"JV, EK",PIMO,Y,,1,20.9,NA,5.57,0,0,RTB,NA,NA,NA,NA,0,30,NA,NA,1,,,20.9,,NA,NA,NA,NA,NA,NA,NA,NA,342.89585,0.34289585
91,WHIS25120,WHIS2512091,7/20/2015,"EK,JV,SF",PIMO,N,P,1,20.9,1,3.37,0,0,RTB,NA,NA,NA,NA,0,100,NA,NA,1,,,20.9,,NA,NA,NA,NA,NA,NA,NA,NA,342.89585,0.34289585
36,DIA333,DIA33336,6/27/2015,"EK, JV",JUOS,Y,,NA,21,NA,3.78,,,NA,NA,NA,NA,NA,NA,15,NA,NA,1,,,21,,NA,NA,NA,NA,NA,NA,NA,NA,346.185,0.346185
25,RAV358240,RAV35824025,7/8/2015,"EK,SF",PIMO,Y,,1,21,NA,3.5,2,0,PSF,PTB,NA,NA,NA,0,15,NA,NA,1,,,21,,NA,NA,NA,NA,NA,NA,NA,NA,346.185,0.346185
8,ROB938,ROB9388,6/29/2015,"SF, EK, JV ",JUOS,Y,,NA,21,NA,4.56,,,NA,NA,NA,NA,NA,NA,40,NA,NA,1,,,21,,NA,NA,NA,NA,NA,NA,NA,NA,346.185,0.346185
6,SHO446120,SHO4461206,6/16/2015,"SF, EK ",PIMO,Y,,NA,21,NA,2.1,20,,PBR,NA,NA,NA,NA,2,25,NA,NA,1,,,21,,NA,NA,NA,NA,NA,NA,NA,NA,346.185,0.346185
51,SPR1575120,SPR157512051,8/10/2015,"SF,EK",PIMO,Y,M,1,21,NA,3.87,0,0,IPS,PTB,PNS,NA,NA,0,15,NA,NA,1,,,21,,NA,NA,NA,NA,NA,NA,NA,NA,346.185,0.346185
33,RAV339240,RAV33924033,5/21/2015,"SF,JV,EK",PIMO,Y,,1,15.9,NA,2.61,0,0,PMB,PTB,PNS,NA,NA,0,70,NA,NA,1,,,15.9,,NA,NA,NA,NA,NA,NA,NA,NA,198.45585,0.19845585
37,SS32120,SS3212037,8/13/2014,"PW, SF, AU",PIMO,Y,,1,21,NA,5.31,0,0,NA,NA,NA,NA,NA,3,25,NA,NA,1,,,21,,NA,NA,NA,NA,NA,NA,NA,NA,346.185,0.346185
57,SS32120,SS3212057,8/13/2014,"PW, SF, AU",JUOS,Y,,1,21,NA,2.41,0,0,NA,NA,NA,NA,NA,0,10,NA,NA,1,,,21,,NA,NA,NA,NA,NA,NA,NA,NA,346.185,0.346185
36,SS32240,SS3224036,8/13/2014,"PW, SF, AU",JUOS,Y,,1,21,NA,2.17,0,0,NA,NA,NA,NA,NA,0,20,NA,NA,1,,,21,,NA,NA,NA,NA,NA,NA,NA,NA,346.185,0.346185
28,TOI1596120,TOI159612028,7/30/2015,"SF,JV",PIMO,Y,,1,21,NA,5.95,0,0,PSF,PTB,NA,NA,NA,1,10,NA,NA,1,,,21,,NA,NA,NA,NA,NA,NA,NA,NA,346.185,0.346185
3,TOI533360,TOI5333603,7/9/2015,"PW,EK",JUOS,Y,,1,21,NA,3.29,NA,NA,NA,NA,NA,NA,NA,0,10,NA,NA,1,,,21,,NA,NA,NA,NA,NA,NA,NA,NA,346.185,0.346185
2,WHIS25120,WHIS251202,7/20/2015,"EK,JV,SF",PIMO,Y,,1,21,NA,4.28,0,0,PSF,PNS,PTB,NA,NA,0,25,NA,NA,1,,,21,,NA,NA,NA,NA,NA,NA,NA,NA,346.185,0.346185
62,WHIS25120,WHIS2512062,7/20/2015,"EK,JV,SF",JUOS,Y,,1,21,NA,4.1,NA,NA,NA,NA,NA,NA,NA,0,30,NA,NA,1,,,21,,NA,NA,NA,NA,NA,NA,NA,NA,346.185,0.346185
66,WHIS25120,WHIS2512066,7/20/2015,"EK,JV,SF",JUOS,Y,,1,21,NA,4.77,NA,NA,NA,NA,NA,NA,NA,0,40,NA,NA,1,,,21,,NA,NA,NA,NA,NA,NA,NA,NA,346.185,0.346185
1,WHIS64,WHIS641,7/17/2015,"EK, JV",JUOS,Y,,1,21,NA,3.21,NA,NA,NA,NA,NA,NA,NA,0,10,NA,NA,1,,,21,,NA,NA,NA,NA,NA,NA,NA,NA,346.185,0.346185
2,WHIS64240,WHIS642402,7/18/2015,"JV, SF",PIMO,Y,,1,21,NA,4.28,0,0,IPS,NA,NA,NA,NA,0,10,NA,NA,1,,,21,,NA,NA,NA,NA,NA,NA,NA,NA,346.185,0.346185
19,NP342,NP34219,7/21/2015,"JV,EK",JUOS,Y,,4,"10.7,8,10.2,12.7",NA,2.66,NA,NA,NA,NA,NA,NA,NA,0,10,NA,NA,1,,,10.7,8,10.2,12.7,NA,NA,NA,NA,NA,NA,348.3987,0.3483987
30,DES1014120,DES101412030,5/27/2015,"PW,SF,JV,EK",JUOS,Y,,1,21.1,NA,5.72,,,NA,NA,NA,NA,NA,0,5,NA,NA,1,,,21.1,,NA,NA,NA,NA,NA,NA,NA,NA,349.48985,0.34948985
1,DES1014240,DES10142401,5/26/2015,"JV,PW",PIMO,Y,,1,21.1,NA,3.93,0,0,NA,NA,NA,NA,NA,0,10,NA,NA,1,,,21.1,,NA,NA,NA,NA,NA,NA,NA,NA,349.48985,0.34948985
3,DIA248360,DIA2483603,6/26/2015,"SF, JV ",PIMO,Y,,NA,21.1,NA,4.58,28,9,PTB,NA,NA,NA,NA,0,5,NA,NA,1,,,21.1,,NA,NA,NA,NA,NA,NA,NA,NA,349.48985,0.34948985
4,NPELECTRICEEL,NPELECTRICEEL4,8/5/2015,"SF,EK",PIMO,Y,,1,21.1,NA,4.86,0,0,PTB,IPS,PMB,NA,NA,0,10,NA,NA,1,,,21.1,,NA,NA,NA,NA,NA,NA,NA,NA,349.48985,0.34948985
25,RAV339120,RAV33912025,6/23/2015,"EK, JV ",JUOS,Y,,NA,21.1,NA,3.64,,,NA,NA,NA,NA,NA,NA,68,NA,NA,1,,,21.1,,NA,NA,NA,NA,NA,NA,NA,NA,349.48985,0.34948985
7,RAV339360,RAV3393607,5/23/2015,"SF,JV",PIMO,N,,1,21.1,1,5.62,NA,NA,IPS,PTB,NA,NA,NA,0,100,NA,NA,1,,,21.1,,NA,NA,NA,NA,NA,NA,NA,NA,349.48985,0.34948985
110,ROB938240,ROB938240110,7/15/2015,"SF, JV, EK",PIMO,Y,,1,21.1,NA,4.67,0,0,PTB,PSF,NA,NA,NA,0,20,NA,NA,1,,,21.1,,NA,NA,NA,NA,NA,NA,NA,NA,349.48985,0.34948985
26,ROB938360,ROB93836026,7/16/2015,"SF,EK",PIMO,Y,,1,21.1,NA,3.42,0,3,PTB,PNS,NA,NA,NA,0,20,NA,NA,1,,,21.1,,NA,NA,NA,NA,NA,NA,NA,NA,349.48985,0.34948985
50,ROB938360,ROB93836050,7/16/2015,"SF,EK",JUOS,Y,,1,21.1,NA,3.42,NA,NA,NA,NA,NA,NA,NA,0,10,NA,NA,1,,,21.1,,NA,NA,NA,NA,NA,NA,NA,NA,349.48985,0.34948985
9,ROB938,ROB9389,6/29/2015,"SF, EK, JV ",PIMO,Y,,NA,16.2,NA,6.21,0,0,PSF,PTM,PMB,NA,NA,0,70,NA,NA,1,,,16.2,,NA,NA,NA,NA,NA,NA,NA,NA,206.0154,0.2060154
67,SPR1575120,SPR157512067,8/10/2015,"SF,EK",PIMO,N,P,1,21.1,1,3.73,NA,NA,RTB,NA,NA,NA,NA,0,100,NA,NA,1,,,21.1,,NA,NA,NA,NA,NA,NA,NA,NA,349.48985,0.34948985
12,SPR1575240,SPR157524012,8/12/2015,"JV, EK, SF",PIMO,Y,,1,21.1,NA,8.74,2,0,PSF,PNS,NA,NA,NA,0,10,NA,NA,1,,,21.1,,NA,NA,NA,NA,NA,NA,NA,NA,349.48985,0.34948985
2,SS256,SS2562,8/15/2014,"PW,AU,SF",JUOS,Y,,1,21.1,NA,4.03,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,1,,,21.1,,NA,NA,NA,NA,NA,NA,NA,NA,349.48985,0.34948985
12,SS256360,SS25636012,8/15/2014,"PW, SF, AU, MR, SF",JUOS,Y,,1,21.1,NA,4.78,0,0,NA,NA,NA,NA,NA,0,30,NA,NA,1,,,21.1,,NA,NA,NA,NA,NA,NA,NA,NA,349.48985,0.34948985
36,TOI1596,TOI159636,7/29/2015,"SF,JV",PIMO,Y,,1,21.1,NA,3.31,0,0,IPS,PTB,PNS,NA,NA,0,10,NA,NA,1,,,21.1,,NA,NA,NA,NA,NA,NA,NA,NA,349.48985,0.34948985
34,WHIS25120,WHIS2512034,7/20/2015,"EK,JV,SF",PIMO,Y,,1,21.1,NA,4.43,0,0,PSF,RTB,NA,NA,NA,0,15,NA,NA,1,,,21.1,,NA,NA,NA,NA,NA,NA,NA,NA,349.48985,0.34948985
6,ROB938360,ROB9383606,7/16/2015,"SF,EK",JUOS,Y,,3,"6,16.3,12",NA,3.44,NA,NA,NA,NA,NA,NA,NA,0,30,NA,NA,1,,,6,16.3,12,NA,NA,NA,NA,NA,NA,NA,349.86665,0.34986665
104,ROB938,ROB938104,6/29/2015,"SF, EK, JV ",PIMO,Y,,NA,17.8,NA,6.66,0,0,RTB,IPS,NA,NA,NA,0,70,NA,NA,1,,,17.8,,NA,NA,NA,NA,NA,NA,NA,NA,248.7194,0.2487194
9,DES105120,DES1051209,9/20/2014,"SF, PW",PIMO,Y,,1,21.2,NA,3.66,10,0,PNS,NA,NA,NA,NA,0,5,NA,NA,1,,,21.2,,NA,NA,NA,NA,NA,NA,NA,NA,352.8104,0.3528104
29,DIA333360,DIA33336029,6/27/2015,"EK, SF ",PIMO,Y,M,NA,24.4,NA,6.13,2,0,IPS,PTB,NA,NA,NA,0,70,NA,NA,1,,,24.4,,NA,NA,NA,NA,NA,NA,NA,NA,467.3576,0.4673576
121,ROB938,ROB938121,6/29/2015,"SF, EK, JV ",PIMO,Y,,NA,24.9,NA,5.97,,,IPS,PTB,NA,NA,NA,0,70,NA,NA,1,,,24.9,,NA,NA,NA,NA,NA,NA,NA,NA,486.70785,0.48670785
44,NP342,NP34244,7/21/2015,"JV,EK",JUOS,Y,P,1,21.2,NA,2.93,NA,NA,PNS,PSF,NA,NA,NA,0,80,NA,NA,1,,,21.2,,NA,NA,NA,NA,NA,NA,NA,NA,352.8104,0.3528104
21,NPELECTRICEEL,NPELECTRICEEL21,8/5/2015,"SF,EK",JUOS,Y,,1,21.2,NA,6.2,NA,NA,BB,NA,NA,NA,NA,0,10,NA,NA,1,,,21.2,,NA,NA,NA,NA,NA,NA,NA,NA,352.8104,0.3528104
37,ROB938120,ROB93812037,6/30/2015,"SF, EK, JV ",CELE,N,,1,21.2,2,2.18,NA,NA,NA,NA,NA,NA,NA,0,100,NA,NA,1,,,21.2,,NA,NA,NA,NA,NA,NA,NA,NA,352.8104,0.3528104
69,ROB938360,ROB93836069,7/16/2015,"SF,EK",JUOS,N,,1,21.2,1,1.87,NA,NA,NA,NA,NA,NA,NA,0,100,NA,NA,1,,,21.2,,NA,NA,NA,NA,NA,NA,NA,NA,352.8104,0.3528104
175,ROB938360,ROB938360175,7/16/2015,"SF,EK",PIMO,Y,P,1,21.2,NA,4.32,0,0,PTB,NA,NA,NA,NA,0,10,NA,NA,1,,,21.2,,NA,NA,NA,NA,NA,NA,NA,NA,352.8104,0.3528104
36,SPR1620120,SPR162012036,3/21/2015,"SF,PW",JUOS,Y,,1,21.2,NA,3.6,NA,NA,NA,NA,NA,NA,NA,0,5,NA,NA,1,,,21.2,,NA,NA,NA,NA,NA,NA,NA,NA,352.8104,0.3528104
19,SPR1620240,SPR162024019,7/17/2014,"PW, AU, TD",PIMO,N,,1,21.2,2,4.2,0,0,NA,NA,NA,NA,NA,0,100,NA,NA,1,,,21.2,,NA,NA,NA,NA,NA,NA,NA,NA,352.8104,0.3528104
16,SS452240,SS45224016,9/12/2015,"PW,SF",PIMO,Y,,1,21.2,NA,5.7,3,0,IPS,PSF,NA,NA,NA,0,40,NA,NA,1,,,21.2,,NA,NA,NA,NA,NA,NA,NA,NA,352.8104,0.3528104
42,TOI533240,TOI53324042,7/10/2015,SF,JUOS,Y,,1,21.2,NA,4.19,NA,NA,NA,NA,NA,NA,NA,0,30,NA,NA,1,,,21.2,,NA,NA,NA,NA,NA,NA,NA,NA,352.8104,0.3528104
23,WHIS25,WHIS2523,7/19/2015,"JV, EK",PIMO,Y,,1,21.2,NA,4.82,1,0,RTB,PMB,NA,NA,NA,0,50,NA,NA,1,,,21.2,,NA,NA,NA,NA,NA,NA,NA,NA,352.8104,0.3528104
7,WHIS25120,WHIS251207,7/20/2015,"EK,JV,SF",PIMO,N,,1,21.2,1,4.43,0,0,RTB,PTB,IPS,NA,NA,0,100,NA,NA,1,,,21.2,,NA,NA,NA,NA,NA,NA,NA,NA,352.8104,0.3528104
37,WHIS25240,WHIS2524037,7/19/2015,"SF, EK",PIMO,Y,,1,21.2,NA,4.58,4,0,PMB,PNS,PSF,NA,NA,0,15,NA,NA,1,,,21.2,,NA,NA,NA,NA,NA,NA,NA,NA,352.8104,0.3528104
78,TOI1577360,TOI157736078,10/3/2015,"PW,SF",JUOS,Y,,2,"15.3,14.7",NA,4.13,NA,NA,BB,NA,NA,NA,NA,0,5,NA,NA,1,,,15.3,14.7,NA,NA,NA,NA,NA,NA,NA,NA,353.3913,0.3533913
54,SPR1575,SPR157554,8/11/2015,"JV, EK, SF",JUOS,Y,,2,"17.5, 12",NA,5.76,,,NA,NA,NA,NA,NA,NA,25,NA,NA,1,,,17.5,12,NA,NA,NA,NA,NA,NA,NA,NA,353.44625,0.35344625
20,DIA248360,DIA24836020,6/26/2015,"SF, JV ",PIMO,Y,P,NA,21.3,NA,4.83,0,0,PMB,NA,NA,NA,NA,0,15,NA,NA,1,,,21.3,,NA,NA,NA,NA,NA,NA,NA,NA,356.14665,0.35614665
35,DIA333,DIA33335,6/27/2015,"EK, JV",PIMO,Y,,NA,27.9,NA,6.79,,,RTB,NA,NA,NA,NA,0,70,NA,NA,1,,,27.9,,NA,NA,NA,NA,NA,NA,NA,NA,611.05185,0.61105185
16,DIA333360,DIA33336016,6/27/2015,"EK, SF ",PIMO,Y,,NA,27.9,NA,6.57,25,0,IPS,PTB,NA,NA,NA,0,70,NA,NA,1,,,27.9,,NA,NA,NA,NA,NA,NA,NA,NA,611.05185,0.61105185
52,NP342360,NP34236052,7/21/2015,"JV,EK",PIMO,Y,M,1,21.3,NA,4.84,0,0,PTB,PNS,NA,NA,NA,0,40,NA,NA,1,,,21.3,,NA,NA,NA,NA,NA,NA,NA,NA,356.14665,0.35614665
38,RAV339,RAV33938,5/20/2015,"SF,JV,EK",JUOS,Y,,1,21.3,NA,5.21,NA,NA,NA,NA,NA,NA,NA,0,70,NA,NA,1,,,21.3,,NA,NA,NA,NA,NA,NA,NA,NA,356.14665,0.35614665
47,RAV339,RAV33947,5/20/2015,"SF,JV,EK",PIMO,N,,1,21.3,1,8.66,NA,NA,PTB,RTB,NA,NA,NA,0,100,NA,NA,1,,,21.3,,NA,NA,NA,NA,NA,NA,NA,NA,356.14665,0.35614665
79,RAV339240,RAV33924079,5/21/2015,"SF,JV,EK",PIMO,N,,1,21.3,1,7.15,NA,NA,RTB,IPS,NA,NA,NA,0,100,NA,NA,1,,,21.3,,NA,NA,NA,NA,NA,NA,NA,NA,356.14665,0.35614665
12,RAV358120,RAV35812012,7/8/2015,"PW,EK",JUOS,Y,,1,21.3,NA,4.8,NA,NA,NA,NA,NA,NA,NA,0,10,NA,NA,1,,,21.3,,NA,NA,NA,NA,NA,NA,NA,NA,356.14665,0.35614665
15,RAV358240,RAV35824015,7/8/2015,"EK,SF",PIMO,Y,,1,21.3,NA,5.47,0,0,PTB,RTB,NA,NA,NA,0,70,NA,NA,1,,,21.3,,NA,NA,NA,NA,NA,NA,NA,NA,356.14665,0.35614665
18,DIA333360,DIA33336018,6/27/2015,"EK, SF ",PIMO,Y,,NA,33.9,NA,6.78,0,16,PBR,PTB,NA,NA,NA,0,70,NA,NA,1,,,33.9,,NA,NA,NA,NA,NA,NA,NA,NA,902.12985,0.90212985
117,ROB938,ROB938117,6/29/2015,"SF, EK, JV ",JUOS,Y,,NA,21.3,NA,3.57,,,NA,NA,NA,NA,NA,NA,40,NA,NA,1,,,21.3,,NA,NA,NA,NA,NA,NA,NA,NA,356.14665,0.35614665
23,ROB938360,ROB93836023,7/16/2015,"SF,EK",JUOS,Y,,1,21.3,NA,3.75,NA,NA,NA,NA,NA,NA,NA,0,20,NA,NA,1,,,21.3,,NA,NA,NA,NA,NA,NA,NA,NA,356.14665,0.35614665
52,SPR1620,SPR162052,7/16/2014,"PW, AU, TD",PIMO,Y,,1,21.3,NA,3.55,0,0,PTM,PTB,RTB,NA,NA,0,20,NA,NA,1,,,21.3,,NA,NA,NA,NA,NA,NA,NA,NA,356.14665,0.35614665
90,SPR1620360,SPR162036090,7/18/2014,"PW,TD,AU",PIMO,Y,,1,21.3,NA,5.55,0,0,PTM,RTB,NA,NA,NA,0,70,NA,NA,1,,,21.3,,NA,NA,NA,NA,NA,NA,NA,NA,356.14665,0.35614665
90,SS32360,SS3236090,8/14/2014,"PW, SF, AU",JUOS,Y,,1,21.3,NA,2.48,0,0,NA,NA,NA,NA,NA,0,55,NA,NA,1,,,21.3,,NA,NA,NA,NA,NA,NA,NA,NA,356.14665,0.35614665
45,SS452240,SS45224045,9/12/2015,"PW,SF",JUOS,Y,,1,21.3,NA,2.83,NA,NA,NA,NA,NA,NA,NA,0,5,NA,NA,1,,,21.3,,NA,NA,NA,NA,NA,NA,NA,NA,356.14665,0.35614665
37,DES1014360,DES101436037,5/26/2015,"SF,JV",PIMO,Y,,1,21.4,NA,4.9,6,0,NA,NA,NA,NA,NA,0,5,NA,NA,1,,,21.4,,NA,NA,NA,NA,NA,NA,NA,NA,359.4986,0.3594986
