XCoord,YCoord,COMMENT,PLOT
606246.86107431,4415796.55971831,40,DIA333240
606249.58065711,4415799.97903833,42,DIA333240
606248.82493344,4415803.50110920,45,DIA333240
606248.14531280,4415801.41808782,43,DIA333240
606248.88915769,4415804.63993082,47,DIA333240
606249.08770137,4415804.68096615,47,DIA333240
606243.22800630,4415795.73550658,39,DIA333240
606241.63893891,4415797.96146685,41,DIA333240
606239.56426844,4415797.14936744,59,DIA333240
606240.59539831,4415802.03926770,60,DIA333240
606242.05654144,4415806.16618593,44,DIA333240
606245.67134062,4415807.13652691,46,DIA333240
606248.13954662,4415807.71326013,48,DIA333240
606251.08032456,4415804.97456191,47,DIA333240
606249.85958660,4415806.96561860,49,DIA333240
606251.85784242,4415811.24489095,54,DIA333240
606255.78591031,4415808.15225563,51,DIA333240
606256.79215295,4415811.01466469,53,DIA333240
606259.11761725,4415814.97930934,55,DIA333240
606260.40940716,4415817.72827330,62,DIA333240
606253.28487000,4415816.96788896,61,DIA333240
606253.27704683,4415816.47306314,56,DIA333240
606249.99638473,4415813.11374092,52,DIA333240
606244.85695192,4415811.05432459,50,DIA333240
606290.67863600,4415910.16757869,4,DIA333360
606289.34394559,4415917.49864573,2,DIA333360
606290.47415985,4415917.08614443,3,DIA333360
606295.26253607,4415916.30816611,1,DIA333360
606286.54625535,4415910.71095762,5,DIA333360
606285.81836828,4415914.44020916,25,DIA333360
606285.54509347,4415918.20645237,26,DIA333360
606282.03821116,4415918.22929340,32,DIA333360
606281.30602731,4415912.75362440,6,DIA333360
606279.76361581,4415913.89756098,29,DIA333360
606279.75195156,4415913.30774645,28,DIA333360
606280.07425462,4415915.30511956,27,DIA333360
606276.37021044,4415912.87928876,30,DIA333360
606274.36894852,4415910.48441300,31,DIA333360
606277.77750645,4415904.35845109,7,DIA333360
606281.99057945,4415904.88192825,8,DIA333360
606286.55335334,4415902.06919218,9,DIA333360
606289.46998992,4415898.68777649,10,DIA333360
606284.95607951,4415892.79029779,13,DIA333360
606285.96559543,4415900.10688913,35,DIA333360
606278.61316619,4415893.76727951,33,DIA333360
606278.04455133,4415892.01424515,14,DIA333360
606278.94355367,4415891.07980496,34,DIA333360
606286.01922543,4415891.24871189,12,DIA333360
606289.26475637,4415891.24950302,17,DIA333360
606292.22553867,4415891.41437596,16,DIA333360
606289.70674932,4415889.22327013,18,DIA333360
606293.93546344,4415895.32440522,15,DIA333360
606293.04635012,4415901.55666785,11,DIA333360
606294.52821495,4415900.69400176,36,DIA333360
606296.99279647,4415901.46441835,20,DIA333360
606297.50911185,4415898.43196353,19,DIA333360
606303.96680819,4415901.42309322,37,DIA333360
606302.87703325,4415903.04833202,39,DIA333360
606303.83239936,4415905.48453934,40,DIA333360
606306.78202963,4415904.55170062,41,DIA333360
606305.27704928,4415908.78714083,21,DIA333360
606306.24535951,4415907.45074961,45,DIA333360
606302.78336731,4415909.25129972,44,DIA333360
606297.02309552,4415915.09648658,23,DIA333360
606298.08581014,4415916.58869538,22,DIA333360
606308.05941310,4415903.37527250,42,DIA333360
606302.46255360,4415907.27706060,43,DIA333360
606302.56897695,4415890.52474669,38,DIA333360
606287.37900251,4415919.78799690,24,DIA333360
578486.21353505,4348181.76870926,1,FC791
578488.22557656,4348181.05363612,2,FC791
578489.09374645,4348184.92805006,3,FC791
578487.93662629,4348186.72534772,5,FC791
578486.69388074,4348186.92716897,4,FC791
578490.83657754,4348191.85106567,6,FC791
578480.03451985,4348186.30905077,11,FC791
578478.11093513,4348187.74910004,12,FC791
578484.40011594,4348190.66261683,9,FC791
578481.24703225,4348190.20969966,10,FC791
578486.10097447,4348193.14869193,8,FC791
578487.92628047,4348194.09149382,7,FC791
578476.78640127,4348199.85603597,60,FC791
578476.45614127,4348192.96382524,14,FC791
578479.07529660,4348190.98399590,13,FC791
578473.34259066,4348194.61141174,18,FC791
578472.65326986,4348195.10695388,19,FC791
578474.47652713,4348195.35092086,20,FC791
578473.79617456,4348196.82022852,15,FC791
578470.77058899,4348195.39840260,57,FC791
578470.78457891,4348197.97815451,17,FC791
578472.25917359,4348197.33088481,16,FC791
578471.94635375,4348190.68633892,21,FC791
578471.33273531,4348184.56359382,29,FC791
578465.86312148,4348192.09669297,23,FC791
578466.46073282,4348194.78832935,22,FC791
578463.99537769,4348189.83638734,24,FC791
578462.42161918,4348185.88992322,25,FC791
578465.19171934,4348179.52731998,27,FC791
578467.17903123,4348175.30917359,58,FC791
578461.66650195,4348178.35420843,26,FC791
578463.37817650,4348174.27441956,59,FC791
578473.66386643,4348180.71008164,30,FC791
578461.36055943,4348179.10425964,29,FC791
578463.76558451,4348180.35532192,28,FC791
578472.52838135,4348175.14065119,31,FC791
578471.35778378,4348171.73567873,32,FC791
578470.51014376,4348170.95422822,35,FC791
578470.16854518,4348170.63494291,54,FC791
578470.99094427,4348172.66579935,33,FC791
578474.68076602,4348171.73807597,36,FC791
578479.56400290,4348180.16224632,44,FC791
578477.71929349,4348179.91472309,43,FC791
578479.89751891,4348176.59537300,45,FC791
578476.73170220,4348178.10307480,42,FC791
578477.26314414,4348175.20588632,41,FC791
578479.18175561,4348174.12502373,40,FC791
578478.63836906,4348173.42448316,39,FC791
578478.17811311,4348171.69483032,37,FC791
578481.88544065,4348166.96350610,38,FC791
578483.55653468,4348166.70759996,61,FC791
578483.99497967,4348168.29607512,49,FC791
578484.80388450,4348168.59496029,50,FC791
578480.09624604,4348179.91665948,44,FC791
578485.08984836,4348177.50500825,46,FC791
578484.29087592,4348174.05172338,48,FC791
578487.56050147,4348173.54750549,51,FC791
578483.93757285,4348175.13658633,47,FC791
578488.54398224,4348170.52249444,62,FC791
578489.67349290,4348178.80599357,52,FC791
578488.64989012,4348179.93052594,54,FC791
578486.16899741,4348180.17461596,53,FC791
578487.64606403,4348182.01015658,55,FC791
578472.46797082,4348195.62486408,56,FC791
576733.13471350,4347391.91424005,19,FC795
576731.04404977,4347390.71935391,18,FC795
576730.92137958,4347388.22862320,11,FC795
576729.74590131,4347387.33600392,10,FC795
576724.64943164,4347381.52325339,8,FC795
576724.89468422,4347383.51329398,9,FC795
576733.62508510,4347374.49371666,7,FC795
576735.00816556,4347379.46420282,6,FC795
576734.03496817,4347383.89105653,1,FC795
576737.51074576,4347384.71626553,2,FC795
576739.81607637,4347385.45044926,3,FC795
576740.05905528,4347384.23876571,4,FC795
576744.66938696,4347382.83026872,5,FC795
576746.28782130,4347390.23724813,29,FC795
576742.85041091,4347391.28913896,28,FC795
576740.97427558,4347390.96600217,27,FC795
576739.05365867,4347399.82967868,30,FC795
576736.54858515,4347400.31387635,25,FC795
576730.94161274,4347404.02052435,22,FC795
576732.34079999,4347405.80724529,23,FC795
576727.72766507,4347400.63403724,20,FC795
576724.19078552,4347403.34151348,21,FC795
576725.84523481,4347403.15149678,34,FC795
576721.61164630,4347395.29359820,16,FC795
576718.85432368,4347395.02878982,15,FC795
576719.99397658,4347391.52106401,13,FC795
576722.65561818,4347391.21336361,14,FC795
576729.18860049,4347391.11115896,17,FC795
576718.41766615,4347389.16610633,12,FC795
576720.70492482,4347388.11253904,32,FC795
576721.38053162,4347386.92415959,33,FC795
576726.32395902,4347385.07222327,31,FC795
576742.04768254,4347399.22763625,26,FC795
578495.30805109,4348138.52046989,1,FC791120
578497.00691964,4348139.44947892,2,FC791120
578500.25540747,4348138.28781883,11,FC791120
578497.60699691,4348142.10703275,3,FC791120
578497.85782784,4348142.67303022,4,FC791120
578499.76806131,4348145.21358159,6,FC791120
578501.06385670,4348146.44275467,47,FC791120
578501.43781690,4348142.65526812,5,FC791120
578500.67996746,4348147.85924338,7,FC791120
578502.65787022,4348146.26537630,48,FC791120
578502.52970776,4348141.98875165,8,FC791120
578503.26834409,4348141.37093158,9,FC791120
578499.05889637,4348135.22722777,12,FC791120
578502.42647196,4348139.29530330,10,FC791120
578493.31404665,4348142.51127789,53,FC791120
578493.21027174,4348146.82736585,45,FC791120
578496.11781031,4348151.03951601,49,FC791120
578493.87811610,4348150.47210301,50,FC791120
578492.30916578,4348149.28885515,51,FC791120
578492.16817648,4348147.93511794,46,FC791120
578488.81999926,4348146.56817183,44,FC791120
578487.99462271,4348145.56836381,54,FC791120
578489.91975019,4348135.96357516,43,FC791120
578488.35418198,4348136.18346977,42,FC791120
578485.72227456,4348132.63990435,35,FC791120
578486.29321058,4348134.52344274,41,FC791120
578481.75875736,4348133.07728082,40,FC791120
578480.20441169,4348129.06180087,38,FC791120
578478.49509509,4348135.11549960,39,FC791120
578481.83615420,4348129.29420999,37,FC791120
578482.59083369,4348128.42141405,52,FC791120
578483.31520067,4348129.28313585,36,FC791120
578491.16665824,4348133.48001541,34,FC791120
578492.40189494,4348129.12120363,33,FC791120
578491.17450677,4348123.25791576,31,FC791120
578489.91509669,4348121.54088974,32,FC791120
578495.69131472,4348122.58810551,30,FC791120
578496.96137512,4348120.75754532,29,FC791120
578503.11390836,4348120.75830849,23,FC791120
578499.06844095,4348124.59691497,28,FC791120
578498.86989332,4348125.14525352,27,FC791120
578501.77100935,4348123.70478387,22,FC791120
578497.19054654,4348127.58677692,26,FC791120
578503.74467770,4348131.59538753,21,FC791120
578505.14816616,4348125.25220381,25,FC791120
578504.98478816,4348122.79506667,24,FC791120
578506.10645809,4348122.41019446,55,FC791120
578504.71884566,4348137.11296114,15,FC791120
578504.69738442,4348137.28822052,14,FC791120
578506.70349623,4348139.75246250,13,FC791120
578507.26974515,4348136.12455066,16,FC791120
578508.78911914,4348138.61844213,17,FC791120
578508.40129659,4348130.34431051,19,FC791120
578507.81031679,4348130.61790558,20,FC791120
578506.10301902,4348133.93706064,18,FC791120
578505.05500153,4348123.28382530,24,FC791120
578441.80197334,4348134.90468659,1,FC791240
578438.74005863,4348138.27477506,2,FC791240
578444.57717400,4348134.05349047,3,FC791240
578447.79382413,4348133.63866945,4,FC791240
578437.67143667,4348140.99244052,7,FC791240
578444.74255736,4348137.79723047,5,FC791240
578444.02874237,4348138.08397921,6,FC791240
578438.57965934,4348149.82374098,9,FC791240
578436.77607470,4348147.32979933,8,FC791240
578432.38902139,4348149.53622311,10,FC791240
578431.58693083,4348148.63201303,11,FC791240
578432.21766897,4348144.73931978,12,FC791240
578430.33727688,4348139.58811655,14,FC791240
578427.41106576,4348140.73349767,15,FC791240
578429.33230072,4348142.82345486,13,FC791240
578422.63405728,4348148.84043793,34,FC791240
578422.09740336,4348144.43333066,18,FC791240
578423.34656422,4348141.01705005,17,FC791240
578419.12288490,4348146.75750626,33,FC791240
578419.89629438,4348145.08505275,35,FC791240
578416.86583932,4348136.90624061,20,FC791240
578420.49107184,4348136.31807272,21,FC791240
578422.46468933,4348131.14482437,22,FC791240
578417.43641227,4348127.19930339,36,FC791240
578423.14721940,4348138.04975836,16,FC791240
578421.22264143,4348137.79467429,19,FC791240
578418.82964067,4348130.98412106,23,FC791240
578432.24058482,4348122.35020576,27,FC791240
578431.41267081,4348124.70437336,26,FC791240
578419.34181723,4348133.47770307,37,FC791240
578432.23828267,4348130.45412022,24,FC791240
578439.16628749,4348129.86060201,30,FC791240
578440.94040559,4348132.93926792,32,FC791240
578439.22210175,4348133.05232246,31,FC791240
578431.27838973,4348125.95903554,25,FC791240
578442.45167201,4348125.52144742,28,FC791240
578445.64448303,4348128.64814226,29,FC791240
578489.79906963,4348226.24592058,1,FC791360
578493.56836018,4348231.40988819,2,FC791360
578495.14033032,4348227.77224549,3,FC791360
578495.58509023,4348230.97718906,4,FC791360
578497.65944327,4348230.51258340,8,FC791360
578493.17427575,4348234.84511331,7,FC791360
578492.72244343,4348234.38370076,41,FC791360
578492.42772210,4348233.77113918,6,FC791360
578492.90781777,4348233.60934434,40,FC791360
578493.56843295,4348237.49077586,13,FC791360
578502.49347919,4348228.51320827,9,FC791360
578503.37772128,4348234.90503466,10,FC791360
578493.99438880,4348241.20383600,14,FC791360
578489.62457249,4348241.88355090,24,FC791360
578489.17433168,4348242.98198117,23,FC791360
578491.17737103,4348247.64162517,19,FC791360
578494.26581826,4348233.87765592,5,FC791360
578495.39228632,4348241.46429985,12,FC791360
578499.48306103,4348238.79382924,11,FC791360
578495.94942084,4348245.00595433,15,FC791360
578491.99732377,4348252.60931611,16,FC791360
578486.35705558,4348245.24172976,22,FC791360
578486.04752883,4348246.60018440,20,FC791360
578488.34379786,4348253.77035168,42,FC791360
578488.05577929,4348249.73507360,17,FC791360
578488.18547965,4348250.10706640,18,FC791360
578486.78127429,4348247.89181178,20,FC791360
578484.24988092,4348249.94030766,43,FC791360
578483.87377720,4348250.38892725,44,FC791360
578483.54977897,4348246.48479404,55,FC791360
578486.85058645,4348236.88386311,30,FC791360
578485.53183448,4348236.15860943,31,FC791360
578482.29135696,4348232.76297312,33,FC791360
578480.61203226,4348230.09668021,34,FC791360
578477.91397748,4348243.40021849,27,FC791360
578481.22709035,4348243.20764893,25,FC791360
578477.04627854,4348242.38845766,28,FC791360
578475.47660204,4348239.72610387,29,FC791360
578474.65965463,4348237.43776993,49,FC791360
578474.56524439,4348239.38591167,50,FC791360
578486.04534438,4348246.29831780,21,FC791360
578485.16613962,4348233.21161457,32,FC791360
578482.26649607,4348230.19433692,56,FC791360
578480.98470090,4348226.96553881,38,FC791360
578478.54872124,4348227.71399281,35,FC791360
578476.26298482,4348227.85362416,51,FC791360
578477.85746044,4348229.17911480,36,FC791360
578475.46493107,4348230.94169199,52,FC791360
578479.50998246,4348230.93028930,57,FC791360
578480.12626849,4348224.43660335,53,FC791360
578481.05384260,4348224.71995781,54,FC791360
578482.00285307,4348224.82618499,39,FC791360
578480.07558842,4348232.60153393,37,FC791360
578484.25003681,4348251.02372289,45,FC791360
578482.36033768,4348251.14623389,46,FC791360
578482.67425529,4348251.48657324,47,FC791360
578485.73906157,4348249.08111636,58,FC791360
576770.07762438,4347343.50313846,1,FC795120
576771.45180771,4347342.91709908,2,FC795120
576775.74835723,4347347.89684280,3,FC795120
576779.36847621,4347345.18162619,4,FC795120
576780.46377041,4347347.91878420,22,FC795120
576778.18796837,4347354.99387956,23,FC795120
576772.68638767,4347352.32986073,5,FC795120
576768.18197141,4347355.18421589,6,FC795120
576766.39244678,4347353.46939107,7,FC795120
576764.04325092,4347343.61180744,8,FC795120
576759.57921123,4347342.73922166,13,FC795120
576761.14921741,4347348.58528160,9,FC795120
576757.69927104,4347349.75296272,10,FC795120
576755.25070748,4347347.78734517,11,FC795120
576755.73869847,4347333.77969367,14,FC795120
576754.67810138,4347332.52543211,15,FC795120
576748.75094469,4347340.80024226,12,FC795120
576760.29366952,4347329.47180434,16,FC795120
576762.87567473,4347327.51768856,17,FC795120
576767.18843028,4347333.78079358,18,FC795120
576769.80966949,4347334.16216983,19,FC795120
576778.75260034,4347335.28779569,24,FC795120
576781.12495783,4347338.29387971,25,FC795120
576778.11174065,4347341.33280565,21,FC795120
576776.65776854,4347340.95894744,20,FC795120
576689.89894090,4347346.70889917,1,FC795240
576686.41719423,4347349.79011220,13,FC795240
576687.52073020,4347351.12168234,12,FC795240
576691.30888837,4347341.19397059,38,FC795240
576687.02424111,4347341.10497460,31,FC795240
576685.70833179,4347339.07789010,30,FC795240
576689.18127561,4347335.34770020,33,FC795240
576687.44043430,4347335.50674968,32,FC795240
576694.35455410,4347331.75517089,35,FC795240
576698.36302367,4347330.00394127,47,FC795240
576690.52199162,4347338.11033711,36,FC795240
576692.31543249,4347339.90588347,37,FC795240
576686.02407967,4347331.27132113,34,FC795240
576702.00110073,4347335.93855135,48,FC795240
576697.95250855,4347342.78328795,49,FC795240
576694.77835989,4347348.35813497,44,FC795240
576697.63063876,4347351.64448062,42,FC795240
576700.70152933,4347356.33595960,45,FC795240
576699.84134187,4347354.03168863,46,FC795240
576703.37203844,4347355.04226090,43,FC795240
576702.40025525,4347344.89168466,41,FC795240
576703.82078712,4347346.72023041,39,FC795240
576708.32995509,4347343.42466074,50,FC795240
576692.60768965,4347342.59801170,40,FC795240
576690.60217896,4347357.54926231,15,FC795240
576691.15502983,4347351.14303140,14,FC795240
576684.94617486,4347357.75185841,17,FC795240
576682.88216940,4347355.54503371,16,FC795240
576681.74072827,4347353.91793863,7,FC795240
576679.25825352,4347352.97812437,8,FC795240
576680.18892291,4347353.97781929,10,FC795240
576680.94872490,4347350.31454921,9,FC795240
576682.27161937,4347350.39916211,11,FC795240
576686.08575207,4347347.72810549,51,FC795240
576686.84775896,4347345.25076080,19,FC795240
576683.37596323,4347344.72893350,18,FC795240
576680.90645992,4347346.79373409,2,FC795240
576679.22259169,4347346.54584027,3,FC795240
576676.20447346,4347346.56848904,24,FC795240
576677.55106739,4347346.53848563,23,FC795240
576677.16840553,4347348.43626513,4,FC795240
576675.82860598,4347348.63232409,5,FC795240
576677.39201645,4347349.44279878,6,FC795240
