"","X","plot","year","Pndjfm","VPDaso","VPDmjj","logP","vpdtot","tmean","tmax","vpdmax","ppt_tot","stdP","stdVPD","MAP_anom","fdsi","MAT_anom"
"9105",9105,"SS32120",1948,46.4160003662109,6.3736,0,3.8376442352688,3.1868,7.0225836687411,19.6740016937256,18.2088,227.771002054214,0.10880623708516,0.500434778229659,-52.6949014140358,-0.232368731491138,-0.893148080902712
"9106",9106,"SS32120",1949,48.2790002822876,5.8298,0,3.87699668935147,2.9149,6.86858350038527,20.2560005187988,19.0939,245.142001152039,0.179789848987319,0.0802839541398763,-35.3239023162108,0.0341485192360897,-1.04714824925854
"9107",9107,"SS32120",1950,31.4970006942749,4.1464,0,3.44989232524349,2.0732,8.36208383242289,20.2090015411377,19.0151,296.519999027252,-0.590617261071686,-1.22034476464045,16.0540955590022,0.423521473327108,0.446352082779078
"9108",9108,"SS32120",1951,89.5039978027344,7.8882,0,4.49428329247019,3.9441,7.65141717468699,20.9070014953613,20.1347,253.477003097534,1.29324601556164,1.67064521987435,-26.9889003707158,-0.366533076282517,-0.264314574956822
"9109",9109,"SS32120",1952,67.2010021209717,4.8109,0,4.20768815993237,2.40545,7.35108377536138,20.0630016326904,18.7841,260.819001197815,0.776288226388548,-0.706938691437687,-19.6469022704348,0.737452486816066,-0.564647974282432
"9110",9110,"SS32120",1953,33.3599996566773,8.1392,0,3.5073575671991,4.0696,8.44408373348414,21.8190002441406,21.6506,197.015002369881,-0.486961961092896,1.86457287130233,-83.4509010983688,-1.25842407081018,0.528351983840328
"9111",9111,"SS32120",1954,31.2609996795655,5.838,0,3.44237130399465,2.919,8.49566713968913,21.5230007171631,21.1474,180.762998104095,-0.604183613307662,0.0866194391666074,-99.7029053641548,-0.314347675788671,0.579935390045319
"9112",9112,"SS32120",1955,31.1669998168945,5.5478,0,3.43935983688152,2.7739,6.792166903615,20.8150005340576,19.9835,287.300995349884,-0.609615671302455,-0.137594921169647,6.83509188163418,-0.191177739518078,-1.12356484602881
"9113",9113,"SS32120",1956,89.7189960479736,6.2324,0,4.49668251975406,3.1162,7.84641702473164,20.3030014038086,19.1661,244.301999568939,1.29757372071633,0.391340816549855,-36.1639038993108,0.351781579847266,-0.0693147249121724
"9114",9114,"SS32120",1957,20.3949999809265,4.906,0,3.01528977183432,2.453,7.53258374830088,19.8920001983643,18.5339,310.694001436234,-1.37454953929953,-0.633462517530114,30.2280979679842,-0.250062787474929,-0.383148001342932
"9115",9115,"SS32120",1958,49.2900009155273,4.6685,0,3.89772123929159,2.33425,8.84350035587946,21.2390003204346,20.667,216.895002365112,0.217172610598729,-0.816959797267744,-63.5709011031378,0.553053435133378,0.927768606235648
"9116",9116,"SS32120",1959,29.6599998474121,7.2286,0,3.38979933156522,3.6143,8.03483368208011,21.451000213623,21.0409,199.61399936676,-0.699012476585722,1.16102498528513,-80.8519041014898,-0.957739481457389,0.119101932436299
"9117",9117,"SS32120",1960,15.0080003738403,5.9802,0,2.70858341717327,2.9901,7.91266693671544,21.7250003814697,21.5088,223.083000659943,-1.92778377474137,0.196486020971622,-57.3829028083068,-0.958257032630311,-0.00306481292837191
"9118",9118,"SS32120",1961,53.5599994659423,5.2766,0,3.98080251085177,2.6383,7.80683363974095,21.2070007324219,20.6347,239.038001298904,0.367033880352751,-0.34712949912689,-41.4279021693458,0.355887426866269,-0.108898109902862
"9119",9119,"SS32120",1962,44.1580009460449,4.8551,0,3.78777413251224,2.42755,7.45416708290576,18.8150005340576,16.9313,252.812003135681,0.018850982651577,-0.672788881903357,-27.6539003325688,0.385056206232574,-0.461564666738052
"9120",9120,"SS32120",1963,14.4339995384216,6.6847,0,2.66958650267153,3.34235,7.74058364828428,18.9200000762939,17.0813,388.425999641419,-1.99812606746238,0.740796899182824,107.960096173169,-1.29402173322583,-0.175148101359532
"9121",9121,"SS32120",1964,44.7209987640381,7.7002,0,3.80044316231923,3.8501,5.97683359558383,19.5820007324219,18.0627,302.842997312546,0.0417032676223459,1.52539263633467,22.3770938442962,-0.835870438593583,-1.93889815405998
"9122",9122,"SS32120",1965,94.3259983062744,6.7576,0,4.54675684948135,3.3788,6.92916705956061,18.7210006713867,16.7833,327.534996986389,1.38789735797046,0.797120906310711,47.0690935181392,0.164287129973002,-0.986564690083202
"9123",9123,"SS32120",1966,69.2810001373291,6.8991,0,4.23817070031235,3.44955,7.6316670179367,20.4730014801025,19.453,180.970999479294,0.831272365664306,0.906446654028078,-99.4949039889558,-0.141850285363429,-0.284064731707112
"9124",9124,"SS32120",1967,70.4939994812011,4.9938,0,4.25552759245401,2.4969,7.44441705445448,20.5330009460449,19.5252,297.331005096436,0.862580575643359,-0.565626470536581,16.8651016281862,0.696286276783564,-0.471314695189332
"9125",9125,"SS32120",1968,27.488000869751,5.9654,0,3.31374957744296,2.9827,7.48750032981237,21.4250011444092,20.9881,335.11199426651,-0.836190356789297,0.185051243118498,54.6460907982602,-0.47155245313365,-0.428231419831442
"9126",9126,"SS32120",1969,73.273998260498,5.3088,0,4.29420581554476,2.6544,7.79650038480759,21.2050018310547,20.6321,304.381003856659,0.932348015589323,-0.322251131095093,23.9151003884092,0.590693760272554,-0.119231364836222
"9127",9127,"SS32120",1970,58.4190006256103,3.0849,0,4.06764119009657,1.54245,7.46975029508272,20.9160003662109,20.147,305.12600517273,0.523672729169133,-2.040481027552,24.6601017044802,1.37308537626354,-0.445981454561092
"9128",9128,"SS32120",1971,70.2360019683838,3.6924,0,4.25186102812237,1.8462,6.93416712658169,20.9320011138916,20.1682,352.405997276306,0.855966859025212,-1.57111430148627,71.9400938080562,1.25644942680341,-0.981564623062122
"9129",9129,"SS32120",1972,79.291000366211,3.8754,0,4.37312463375423,1.9377,7.4365837238729,20.2890014648438,19.165,246.170998454094,1.07470108845715,-1.42972481857265,-34.2949050141558,1.27351437732183,-0.479148025770912
"9130",9130,"SS32120",1973,55.5549983978271,4.5217,0,4.01737349219657,2.26085,7.51616703470548,20.4180011749268,19.3564,289.932002067566,0.433000296099198,-0.93038043164873,9.46609859931618,0.711533172006936,-0.399564714938332
"9131",9131,"SS32120",1974,70.1750011444092,5.72,0,4.25099213855588,2.86,8.00075040260951,20.3470001220703,19.2416,181.074998378754,0.854399563637635,-0.00454973560829961,-99.3909050894958,0.378483659941207,0.0850186529656982
"9132",9132,"SS32120",1975,35.9460000991822,5.1293,0,3.58201781508904,2.56465,6.62491691609223,20.7180004119873,19.8215,334.7530002594,-0.352290460057529,-0.460936443570481,54.2870967911502,0.103116605974157,-1.29081483355158
"9133",9133,"SS32120",1976,31.4079990386963,4.6761,0,3.44706260692714,2.33805,7.8264170140028,20.6510009765625,19.725,233.970998287201,-0.595721482179174,-0.81108788431614,-46.4949051810488,0.192091763058202,-0.089314735641012
"9134",9134,"SS32120",1977,5.56199979782104,5.1793,0,1.71595771946173,2.58965,8.26541701517998,20.1700000762939,18.9691,252.835003018379,-3.71827331174576,-0.422305437309928,-27.6309004498708,-1.39954921227458,0.349685265536167
"9135",9135,"SS32120",1978,50.443000793457,6.7474,0,3.9208440016637,3.3737,7.69625042875608,19.4560012817383,17.8735,336.759996771812,0.2588812467839,0.789240181033558,56.2940933035622,-0.328066752793877,-0.219481320887732
"9136",9136,"SS32120",1979,45.9540004730224,7.3735,0,3.8276409064489,3.68675,8.00533355524143,20.1560001373291,18.9496,263.727999210358,0.0907623202003382,1.27297764142821,-16.7379042578918,-0.67293205831165,0.089601805597618
"9137",9137,"SS32120",1980,27.4790005683899,7.6296,0,3.31342209727464,3.8148,8.31383360922336,20.5550003051758,19.5665,344.682997226715,-0.836781062647815,1.47084565549477,64.2170937584652,-1.19185723464211,0.398101859579548
"9138",9138,"SS32120",1981,27.2670001983642,5.8897,0,3.30567718707963,2.94485,9.10425032923619,21.5650005340576,21.2413,256.66499876976,-0.85075126380337,0.12656389964002,-23.8009046984898,-0.445206339871894,1.18851857959238
"9139",9139,"SS32120",1982,65.1120004653931,4.1257,0,4.17610887117232,2.06285,6.93725036581357,20.8160018920898,19.988,413.709000587463,0.719325781993581,-1.23633800123232,133.243097119213,1.00885262476727,-0.978481383830242
"9140",9140,"SS32120",1983,52.6100006103516,4.2344,0,3.96290622734415,2.1172,8.0672502766053,19.5480003356934,17.9905,511.531008243561,0.33475272095346,-1.15235419362187,231.065104775311,0.792609545647771,0.151518526961488
"9141",9141,"SS32120",1984,141.252002716064,7.0517,0,4.95054554844685,3.52585,7.1950003306071,21.302001953125,20.7755,332.722001075745,2.11624787551714,1.02434848513529,52.2560976074952,0.357513913551781,-0.720731419036712
"9142",9142,"SS32120",1985,41.7740001678467,3.4021,0,3.7322741404511,1.70105,7.19308358927568,22.0550003051758,22.0594,232.255000114441,-0.0812594167853877,-1.79540592383505,-48.2109033538088,0.969673173962057,-0.722648160368132
"9143",9143,"SS32120",1986,75.4429988861084,4.9266,0,4.32337738947186,2.4633,8.77166724205017,21.3860015869141,20.9272,218.175000309944,0.984967445062929,-0.617546542950766,-62.2909031583058,0.779211739880118,0.855935492406357
"9144",9144,"SS32120",1987,6.47300016880036,5.1991,0,1.86763970564098,2.59955,8.23183367649715,19.5430011749268,18.0136,307.370999574661,-3.44467067398198,-0.407007558830748,26.9050961064112,-1.28773086360685,0.316101926853338
"9145",9145,"SS32120",1988,81.4020004272461,7.9876,0,4.39939984797982,3.9938,7.93358380595844,21.0540008544922,20.3822,248.50499856472,1.12209608967657,1.74744366032033,-31.9609049035298,-0.484846170321695,0.0178520563146281
"9146",9146,"SS32120",1989,75.4569988250733,9.1387,0,4.32356294201285,4.56935,7.51625030239423,20.9420013427734,20.205,226.370002746582,0.985302143110716,2.6368066864508,-54.0959007216678,-1.04307880144373,-0.399481447249582
"9147",9147,"SS32120",1990,26.7840003967286,5.057,0,3.28780470911921,2.5285,7.451833486557,20.7530002593994,19.8831,270.028000116348,-0.882989482965185,-0.516796878623241,-10.4379033519018,-0.0991091204756661,-0.463898263086812
"9148",9148,"SS32120",1991,45.0930004119873,5.8407,0,3.80872703295559,2.92035,7.42675053079923,20.3380012512207,19.2267,275.844997882843,0.0566456409001034,0.0887055135046773,-4.62090558540677,-0.0247510055665738,-0.488981218844582
"9149",9149,"SS32120",1992,44.1710004806519,5.7921,0,3.78806847603455,2.89605,8.63550040125846,20.5570011138916,19.5848,219.273998379707,0.0193819169183364,0.0511561754194187,-61.1919050885428,-0.0201194147908065,0.719768651614648
"9150",9150,"SS32120",1993,66.9860000610352,7.2789,0,4.20448364324406,3.63945,6.59425046791633,18.2830009460449,16.1717,283.44000005722,0.770507947261379,1.19988777758324,2.97409658897021,-0.33291365865161,-1.32148128172748
"9151",9151,"SS32120",1994,12.5590000152588,5.619,0,2.53043754125096,2.8095,8.3248337606589,21.7160015106201,21.4993,304.389001369476,-2.24912174496997,-0.0825843682546181,23.9230979012262,-0.943366321564203,0.409102011015087
"9152",9152,"SS32120",1995,68.9200019836426,4.6806,0,4.23294644044154,2.3403,8.53600038712223,19.7390003204346,18.31,400.682000309229,0.821848891479786,-0.80761109375269,120.216096840979,0.813875724752612,0.620268637478419
"9153",9153,"SS32120",1996,69.592999458313,5.5993,0,4.24266397978611,2.79965,8.57066700980067,21.8310012817383,21.6753,353.660999298096,0.839377303812848,-0.0978049847212758,73.1950958298462,0.424096805121568,0.654935260156859
"9154",9154,"SS32120",1997,105.061000823975,5.1826,0,4.65454114169379,2.5913,8.02883372704187,20.1340007781982,18.9104,302.84100484848,1.58231771995053,-0.419755790896731,22.3751013802302,0.9312830396804,0.113101977398059
"9155",9155,"SS32120",1998,36.5940008163452,5.2301,0,3.59988431485055,2.61505,7.67641701797644,21.451000213623,21.028,417.551997900009,-0.320063024318533,-0.383056334949205,137.086094431759,0.0736838168714002,-0.239314731667372
"9156",9156,"SS32120",1999,33.4490003585815,4.2503,0,3.51002190148139,2.12515,8.43925030141448,20.4160003662109,19.3683,226.779999613762,-0.482156058257093,-1.14006953363102,-53.6859038544878,0.426290273200247,0.523518551770668
"9157",9157,"SS32120",2000,15.414999961853,7.1058,0,2.73534105886345,3.5529,8.87766731282074,21.2990016937256,20.7959,285.180998176336,-1.87951857508793,1.06614723390921,4.71509470808621,-1.42403062402785,0.961935563176929
"9158",9158,"SS32120",2001,22.9370002746582,5.2735,0,3.13275133918654,2.63675,8.73975056409835,21.9030017852783,21.812,230.469999551773,-1.16267339320624,-0.349524621515044,-49.9959039164768,-0.31584250496232,0.824018814454537
"9159",9159,"SS32120",2002,72.7140007019043,7.7201,0,4.28653394786735,3.86005,8.07525047659875,22.8240013122559,23.428,209.318003028631,0.918509567887078,1.54076777682637,-71.1479004396188,-0.458685745152453,0.159518726954938
"9160",9160,"SS32120",2003,40.6250009536743,4.6027,0,3.70438366412496,2.30135,9.16083386788765,22.9900016784668,23.7347,284.146000564098,-0.131568013630252,-0.867798201506633,3.68009709584823,0.428077066846403,1.24510211824384
"9161",9161,"SS32120",2004,70.7370014190674,8.8955,0,4.2589687941182,4.44775,7.98016712069511,21.1790008544922,20.5854,311.287998199463,0.868787785056393,2.44890547199947,30.8220947312132,-0.989120438894889,0.0644353710512977
"9162",9162,"SS32120",2005,47.3469982147217,4.9668,0,3.85750342194608,2.4834,8.02300022045772,22.246000289917,22.4013,400.283000469208,0.144628064024624,-0.586487213917281,119.817097000958,0.392069187964512,0.107268470813907
"9163",9163,"SS32120",2006,69.9039993286133,5.911,0,4.24712286260467,2.9555,8.26250028113524,22.8600006103516,23.4764,303.547002792358,0.847420197576093,0.143020708307015,23.0810993241082,0.292773290281552,0.346768531491429
"9164",9164,"SS32120",2007,43.496000289917,5.1015,0,3.77266898650899,2.55075,8.45275044317046,23.0660018920898,23.8717,237.750998497009,-0.00839554737086302,-0.482415283051349,-42.7149049712408,0.266458517665576,0.537018693526648
"9165",9165,"SS32120",2008,46.1879997253418,5.0262,0,3.83272001814308,2.5131,7.66033375263214,21.427001953125,21.0182,208.385001540184,0.0999239773755171,-0.540593578479743,-72.0809019280658,0.346698953993883,-0.255397997011672
"9166",9166,"SS32120",2009,53.2269992828369,5.8724,0,3.97456577292681,2.9362,7.72100031375885,20.738000869751,19.87,323.33300447464,0.35578410712461,0.113197571473868,42.8671010063902,0.0931543671094622,-0.194731435884962
"9167",9167,"SS32120",2010,39.3739991188049,3.7238,0,3.67310567761777,1.8619,7.64850030342738,20.9750003814697,20.2597,334.001999139786,-0.187986971661261,-1.54685402955465,53.5360956715362,0.783523989019647,-0.267231446216432
"9168",9168,"SS32120",2011,97.765998840332,6.6381,0,4.58257685647368,3.31905,7.62200039625168,20.7430019378662,19.8904,248.434000492096,1.4525091727593,0.704792801347988,-32.0319029761538,0.244420067259221,-0.293731353392132
"9169",9169,"SS32120",2012,15.1259999275207,6.3062,0,2.71641511264214,3.1531,9.23766711105903,21.9330005645752,21.8664,211.431000828743,-1.91365703106916,0.448360181790432,-69.0349026395068,-1.09309079547307,1.32193536141522
"9170",9170,"SS32120",2013,62.4709997177124,6.5896,0,4.13470244454235,3.2948,7.78950029611588,22.9710006713867,23.6845,219.30800151825,0.644637232405733,0.667320725275251,-61.1579019499998,-0.090059223895618,-0.126231453527932
"9171",9171,"SS32120",2014,32.2129993438721,4.5209,0,3.47237007741432,2.26045,9.39633365968863,22.4070014953613,22.6734,322.919997692108,-0.550072088636563,-0.930998527748898,42.4540942238582,0.279327456539295,1.48060191004482
"9172",9172,"SS32120",2015,73.2460021972656,7.2817,0,4.29382366889604,3.64085,9.40408392995595,20.8700008392334,20.086,360.994004249573,0.931658702812398,1.20205111393384,80.5281007813232,-0.263218794565492,1.48835218031214
"9173",9173,"SS32120",2016,100.666000366211,8.1387,0,4.61180810980616,4.06935,8.55666694541772,21.0170001983643,20.3376,361.059002876282,1.50523625142148,1.86418656123973,80.5930994080322,-0.381640523668797,0.640935195773909
"9174",9174,"SS32120",2017,71.4019985198975,6.6809,0,4.26832585942857,3.34045,8.68983365098636,22.5650005340576,22.9553,296.318000793457,0.885665977484726,0.737860942707022,15.8520973252072,-0.0235090978226528,0.774101901342548
"9175",9175,"SS32120",2018,35.6410002708435,4.6834,0,3.57349666816958,2.3417,8.51766723394395,23.2020015716553,24.1056,292.11000264436,-0.367660830215933,-0.805447757402099,11.6440991761102,0.289279978850165,0.601935484300138
"9176",9176,"SS32120",2019,68.4169998168946,4.9248,0,4.22562132908343,2.4624,7.51877482732137,21,20.2953,372.931004524231,0.808635919788316,-0.618937259176146,92.4651010559812,0.702404669845501,-0.396956922322442
"9177",9177,"SS32240",1896,37.528000831604,5.7869,0,3.62508734318572,2.89345,7.90066721686162,20.5590019226074,19.5788,293.331002235413,-0.274602022614685,0.0471385507683216,12.8650987671632,-0.147222478380722,-0.0150645327821923
"9178",9178,"SS32240",1897,51.3230018615723,6.1835,0,3.93813903105261,3.09175,7.4508336186409,21.2700004577637,20.741,301.629002571106,0.290077869271529,0.353559692427034,21.1630991028562,-0.0703591652796661,-0.464898131002912
"9179",9179,"SS32240",1898,52.4490013122559,4.3972,0,3.95984129390328,2.1986,6.9898335536321,20.9570007324219,20.2237,221.761000156403,0.329224220865114,-1.02657163723751,-58.7049033118468,0.719738774033655,-0.925898196011712
"9180",9180,"SS32240",1899,47.7430000305175,3.9887,0,3.86583245996093,1.99435,7.24691712856293,20.181001663208,18.9939,259.458002448082,0.159651909823984,-1.34218695838623,-21.0079010201678,0.821871537018843,-0.668814621080882
"9181",9181,"SS32240",1900,41.4490003585815,3.8806,0,3.72446376448908,1.9403,8.3451670880119,19.8830013275146,18.5301,199.597000330687,-0.0953477045179213,-1.42570719392155,-80.8689031375628,0.756443038608182,0.429435338368088
"9182",9182,"SS32240",1901,36.0989997386933,4.5164,0,3.58626515688552,2.2582,7.87991703550021,21.4500007629395,21.0437,289.39299249649,-0.344629142136573,-0.934475318312348,8.92708902824023,0.371669355714823,-0.0358147141436023
